# File Name: /Users/chiara/Dropbox/eutops/data/raw_data/methylight/Barcelona_selfsamples/2021-08-17_BARCA_plate 1_A1-G6.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-17 11:56:33 AM CEST
# Run End Date/Time: 2021-08-17 01:06:09 PM CEST
# Run Duration: 69 minutes 36 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 03:32:54 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-11-16 03:42:15 PM CET
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"4","A4","14","52966.293",,"114400.805","92836.96"
"4","A4","15","52903.125",,"114352.984","92970.23"
"4","A4","16","52922.88",,"114044.26","93012.88"
"4","A4","17","53173.918",,"113903.17","93221.34"
"4","A4","18","53161.24",,"113887.734","93440.17"
"4","A4","19","53048.42",,"113845.99","93395.305"
"4","A4","20","52816.48",,"113904.055","93364.29"
"4","A4","21","52811.99",,"113811.07","93527.63"
"4","A4","22","53171.85",,"113688.625","93524.42"
"4","A4","23","53246.96",,"113614.69","93620.984"
"4","A4","24","53075.062",,"113682.72","93775.3"
"4","A4","25","53036.355",,"113897.82","93728.625"
"4","A4","26","53224.594",,"113873.56","93737.65"
"4","A4","27","53086.363",,"113806.78","93993.44"
"4","A4","28","53019.88",,"113846.99","94319.234"
"4","A4","29","53147.496",,"113840.16","94341.07"
"4","A4","30","53133.926",,"113995.05","94459.22"
"4","A4","31","53160.566",,"113953.73","95062.29"
"4","A4","32","53173.9",,"113733.016","95996.0"
"4","A4","33","53462.703",,"113647.55","97356.836"
"4","A4","34","53705.062",,"113689.805","99527.08"
"4","A4","35","53785.965",,"113529.73","102549.04"
"4","A4","36","53698.45",,"113388.79","105945.64"
"4","A4","37","53687.008",,"113360.805","109547.47"
"4","A4","38","53860.34",,"113495.19","113497.07"
"4","A4","39","53896.05",,"113521.39","117080.3"
"4","A4","40","54223.4",,"113423.55","120741.016"
"4","A4","41","54322.48",,"113350.48","124244.086"
"4","A4","42","54063.984",,"113300.54","127554.586"
"4","A4","43","53969.05",,"113232.97","130370.0"
"4","A4","44","54260.37",,"113119.12","133260.33"
"4","A4","45","54493.156",,"113090.45","135399.9"
"5","A5","1","54896.625",,"121020.3","96279.266"
"5","A5","2","54848.047",,"121164.54","96398.45"
"5","A5","3","55041.133",,"121361.086","95724.65"
"5","A5","4","54964.98",,"120573.26","95069.78"
"5","A5","5","54400.812",,"119784.52","94460.69"
"5","A5","6","54026.883",,"118943.836","93834.39"
"5","A5","7","53483.113",,"118300.586","93408.06"
"5","A5","8","53082.0",,"117485.875","92504.91"
"5","A5","9","52294.984",,"116444.836","91436.89"
"5","A5","10","52165.496",,"115853.46","91030.74"
"5","A5","11","52404.41",,"115658.38","90799.6"
"5","A5","12","52445.984",,"115569.67","90709.984"
"5","A5","13","52509.01",,"115450.555","90749.62"
"5","A5","14","52396.977",,"115321.36","90951.27"
"5","A5","15","52355.07",,"115178.734","90946.19"
"5","A5","16","52451.28",,"114963.09","90949.98"
"5","A5","17","52482.8",,"114884.734","91170.53"
"5","A5","18","52658.76",,"114946.48","91294.52"
"5","A5","19","52641.668",,"114891.39","91349.86"
"5","A5","20","52544.387",,"114818.03","91396.68"
"5","A5","21","52293.047",,"114784.07","91501.24"
"5","A5","22","52251.273",,"114720.85","91513.72"
"5","A5","23","52517.8",,"114531.11","91700.21"
"5","A5","24","52956.184",,"114470.484","91653.39"
"5","A5","25","53115.875",,"114514.84","91632.984"
"5","A5","26","53213.11",,"114651.75","91933.56"
"5","A5","27","53142.266",,"114605.516","92035.945"
"5","A5","28","53136.453",,"114585.65","92087.21"
"5","A5","29","53358.78",,"114699.88","92227.195"
"5","A5","30","53325.258",,"114730.555","92334.58"
"5","A5","31","53283.605",,"114752.64","92417.61"
"5","A5","32","53319.945",,"114920.26","92363.82"
"5","A5","33","53536.32",,"115004.7","92493.414"
"5","A5","34","53698.184",,"114752.34","92648.016"
"5","A5","35","53732.156",,"114679.11","92681.37"
"5","A5","36","53788.32",,"114792.484","92946.54"
"5","A5","37","53934.668",,"114781.36","92967.22"
