# File Name: /Users/chiara/Dropbox/eutops/data/raw_data/methylight/Barcelona_selfsamples/2021-08-17_BARCA_plate 1_A1-G6.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-17 11:56:33 AM CEST
# Run End Date/Time: 2021-08-17 01:06:09 PM CEST
# Run Duration: 69 minutes 36 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 03:32:54 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-11-16 03:42:15 PM CET
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"9","A9","16000491010574","431.64542619628696","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","31.839850326291987","31.775526206474066","0.9439674681663134","0.09096804263483971","451.1563021822724","27.592545433160076","true","0.03999999910593033","true","3","29","","","","","40.8591","0.9973209795619962","-3.4227","95.9587838217513","0.2290166806564283","0.0724214333045739","false"
"9","A9","16000491010574","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","39.3804","0.997658784204627","-3.3419","99.17505297527683","0.2089978304756899","0.066090917033693","false"
"10","A10","16000491010565","10.724282220724913","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Inconclusive","37.33245864420254","37.6041824652069","0.6881155205268696","0.38427551288438677","9.082293839829237","2.3221222375217025","true","0.03999999910593033","true","3","31","","","","","40.8591","0.9973209795619962","-3.4227","95.9587838217513","0.2290166806564283","0.0724214333045739","false"
"10","A10","16000491010565","39.30469033253339","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","Inconclusive","34.051926329900894","34.051926329900894","0.5530173418615234","","","","true","0.03999999910593033","true","3","30","","","","","39.3804","0.997658784204627","-3.3419","99.17505297527683","0.2089978304756899","0.066090917033693","false"
"11","A11","16000491010654","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","40.8591","0.9973209795619962","-3.4227","95.9587838217513","0.2290166806564283","0.0724214333045739","false"
"11","A11","16000491010654","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","39.3804","0.997658784204627","-3.3419","99.17505297527683","0.2089978304756899","0.066090917033693","false"
"12","A12","16000491010657","5.957001981885551","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Inconclusive","38.2064125385987","38.2064125385987","0.8834085754888067","","","","true","0.03999999910593033","true","3","33","","","","","40.8591","0.9973209795619962","-3.4227","95.9587838217513","0.2290166806564283","0.0724214333045739","false"
"12","A12","16000491010657","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","39.3804","0.997658784204627","-3.3419","99.17505297527683","0.2089978304756899","0.066090917033693","false"
"13","A13","16000491010475","3.374013385226714","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Inconclusive","38.20580783386949","38.20580783386949","0.7795864810693829","","","","true","0.03999999910593033","true","3","34","","","","","39.9995","0.9979920841944395","-3.3962","96.98973908267283","0.19666698024375798","0.06219155981176098","false"
"13","A13","16000491010475","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","41.1724","0.9982081220255936","-3.358","98.51634590583525","0.18367446492096595","0.05808296571629513","false"
"14","A14","16000491010449","112.8113214632989","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","33.029299805948334","33.116419889975674","0.9603508600421065","0.12320640438827832","106.52648935550454","8.888094804080657","true","0.03999999910593033","true","3","30","","","","","39.9995","0.9979920841944395","-3.3962","96.98973908267283","0.19666698024375798","0.06219155981176098","false"
"14","A14","16000491010449","165.97210885318887","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","33.71752209322074","33.79969430359579","0.9501749071502579","0.11620905436419245","157.12799601549835","12.507464322219949","true","0.03999999910593033","true","3","31","","","","","41.1724","0.9982081220255936","-3.358","98.51634590583525","0.18367446492096595","0.05808296571629513","false"
"15","A15","16000491010574","199.22066587241824","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","32.19050055369938","32.098525775982935","0.9681108641001995","0.1300719780427736","212.45154375318137","18.711286941077415","true","0.03999999910593033","true","3","29","","","","","39.9995","0.9979920841944395","-3.3962","96.98973908267283","0.19666698024375798","0.06219155981176098","false"
"15","A15","16000491010574","193.36217710124276","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","33.49476441155947","33.14455412197806","0.9360302730574281","0.4952721412085206","252.96857035232983","84.29616973983146","true","0.03999999910593033","true","3","30","","","","","41.1724","0.9982081220255936","-3.358","98.51634590583525","0.18367446492096595","0.05808296571629513","false"
"16","A16","16000491010565","79.65273318991063","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","33.542642241422804","33.886009129645075","0.9413105452994022","0.48559411019321896","64.82775741562605","20.965681801845832","true","0.03999999910593033","true","3","30","","","","","39.9995","0.9979920841944395","-3.3962","96.98973908267283","0.19666698024375798","0.06219155981176098","false"
"16","A16","16000491010565","13.775481382233473","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","37.3472794188318","36.29142211576288","0.7942159204710343","1.493207717930794","36.19246232176183","31.70239847214017","true","0.03999999910593033","true","3","33","","","","","41.1724","0.9982081220255936","-3.358","98.51634590583525","0.18367446492096595","0.05808296571629513","false"
"17","A17","16000491010654","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","39.9995","0.9979920841944395","-3.3962","96.98973908267283","0.19666698024375798","0.06219155981176098","false"
"17","A17","16000491010654","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","41.1724","0.9982081220255936","-3.358","98.51634590583525","0.18367446492096595","0.05808296571629513","false"
"18","A18","16000491010657","0.7449043690424294","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Inconclusive","40.4338722088043","37.90721052114256","0.8049705002299895","3.5732392262197377","11.827715922383966","15.67346240796083","true","0.03999999910593033","true","3","35","","","","","39.9995","0.9979920841944395","-3.3962","96.98973908267283","0.19666698024375798","0.06219155981176098","false"
"18","A18","16000491010657","0.4399361477104711","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Inconclusive","42.369897563354584","39.180338405899796","0.31841706449668616","4.510717818463867","17.679698342737822","24.38070550829464","true","0.03999999910593033","true","3","36","","","","","41.1724","0.9982081220255936","-3.358","98.51634590583525","0.18367446492096595","0.05808296571629513","false"
"19","A19","16000491010475","42206.99919950082","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","26.17912488723639","26.107906907081222","0.8630315723616684","0.10071743341926878","44214.58084281781","2839.149187550157","false","0.12","true","3","23","","","","","42.8726","0.9953255080874538","-3.6091","89.26781003419413","0.3193073519134886","0.1009738505683545","false"
"19","A19","16000491010475","6486.863610493882","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","27.22774227440069","27.14394683209131","0.8848578876064043","0.11850465097871943","6866.105437360768","536.3289349742977","true","0.03999999910593033","true","3","24","","","","","40.5306","0.9984907494733414","-3.4897","93.44604955032216","0.17515303044498243","0.05538825152869619","false"
"19","A19","16000491010475","37382.60050383238","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","26.439364831984342","26.3275451675596","0.9528031448425184","0.1581368859697005","40404.734791198345","4273.9432965056985","true","0.03999999910593033","true","3","24","","","","","42.1506","0.9973356871045483","-3.4359","95.45370412163403","0.22926502089456471","0.07249996538329187","false"
"20","A20","16000491010449","32261.25178844728","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","26.60031862801126","26.46465342156003","0.8956047805252463","0.19185957490603078","35309.83707025809","4311.35065158785","false","0.12","true","3","23","","","","","42.8726","0.9953255080874538","-3.6091","89.26781003419413","0.3193073519134886","0.1009738505683545","false"
"20","A20","16000491010449","20906.92019004142","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","25.45408377283909","25.403719358888114","0.9379608715391623","0.07122603727034084","21625.29927222198","1015.9414409448837","true","0.03999999910593033","true","3","23","","","","","40.5306","0.9984907494733414","-3.4897","93.44604955032216","0.17515303044498243","0.05538825152869619","false"
"20","A20","16000491010449","20763.526983021726","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","27.316785059140145","27.422934523648088","0.9451537354558003","0.15011801234597544","19386.742043857164","1947.0679334375393","true","0.03999999910593033","true","3","24","","","","","42.1506","0.9973356871045483","-3.4359","95.45370412163403","0.22926502089456471","0.07249996538329187","false"
"21","A21","16000491010574","49504.34427387925","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","25.929162821596364","26.026738603546587","0.9415685782138207","0.13799299419334832","46606.69006159914","4097.901886074061","false","0.12","true","3","23","","","","","42.8726","0.9953255080874538","-3.6091","89.26781003419413","0.3193073519134886","0.1009738505683545","false"
"21","A21","16000491010574","37976.20534717613","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","24.549478484432896","24.526067630625974","0.959955452696707","0.03310794695798809","38571.980304234894","842.5530243947444","true","0.03999999910593033","true","3","22","","","","","40.5306","0.9984907494733414","-3.4897","93.44604955032216","0.17515303044498243","0.05538825152869619","false"
"21","A21","16000491010574","14841.714943735804","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","27.81779782860606","27.735506820068434","0.9557167238773456","0.11637706033584662","15707.04563382822","1223.762397866366","true","0.03999999910593033","true","3","25","","","","","42.1506","0.9973356871045483","-3.4359","95.45370412163403","0.22926502089456471","0.07249996538329187","false"
"22","A22","16000491010565","65829.3655335606","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","25.482441571305074","25.494579979737672","0.8719902678836421","0.017166301825851348","65323.49515306121","715.4087529050796","false","0.12","true","3","21","","","","","42.8726","0.9953255080874538","-3.6091","89.26781003419413","0.3193073519134886","0.1009738505683545","false"
"22","A22","16000491010565","46236.970090679926","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","24.251186605906085","24.19546614439538","0.9678832595348088","0.07880063237052874","48000.96214188864","2494.6614827376907","true","0.03999999910593033","true","3","21","","","","","40.5306","0.9984907494733414","-3.4897","93.44604955032216","0.17515303044498243","0.05538825152869619","false"
"22","A22","16000491010565","11366.710580153409","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","28.215844383450694","28.079407366573935","0.9403302100027839","0.19295107967692068","12507.10846271531","1612.7661520206","true","0.03999999910593033","true","3","25","","","","","42.1506","0.9973356871045483","-3.4359","95.45370412163403","0.22926502089456471","0.07249996538329187","false"
"23","A23","16000491010654","4250.261878173341","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","29.777284934107918","30.02154106217781","0.8567649546059475","0.34543032900915077","3681.2040362526263","804.7693178190392","false","0.12","true","3","26","","","","","42.8726","0.9953255080874538","-3.6091","89.26781003419413","0.3193073519134886","0.1009738505683545","false"
"23","A23","16000491010654","6216.6729027807005","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","27.29222058780327","27.291990588040374","0.9820478433463167","3.2526900719483966E-4","6217.616483179212","1.334424196765137","true","0.03999999910593033","true","3","24","","","","","40.5306","0.9984907494733414","-3.4897","93.44604955032216","0.17515303044498243","0.05538825152869619","false"
"23","A23","16000491010654","555.6414374646579","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","32.719760143912964","32.90015085638917","0.8522317121215531","0.2551109921105082","495.97370372324394","84.38291829317433","true","0.03999999910593033","true","3","29","","","","","42.1506","0.9973356871045483","-3.4359","95.45370412163403","0.22926502089456471","0.07249996538329187","false"
"24","A24","16000491010657","5235.309993244186","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","29.45056497612326","29.17063455285267","0.8838732603357891","0.3958814011097588","6359.081233355139","1589.2525287697415","false","0.12","true","3","24","","","","","42.8726","0.9953255080874538","-3.6091","89.26781003419413","0.3193073519134886","0.1009738505683545","false"
"24","A24","16000491010657","800.6599892244247","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","30.398437073371657","30.340495947371515","0.9053152276763146","0.0819411262079265","832.4705928819599","44.986987119761274","true","0.03999999910593033","true","3","27","","","","","40.5306","0.9984907494733414","-3.4897","93.44604955032216","0.17515303044498243","0.05538825152869619","false"
