# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-13_BARCA_plate 3_4_H1-12(1).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-13 11:22:39 AM CEST
# Run End Date/Time: 2021-08-13 12:32:10 PM CEST
# Run Duration: 69 minutes 31 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-15 11:09:36 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:35:35 PM CEST
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"22","A22","16000491010520","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","26.450515556982346","26.10446542586802","0.8846474821020636","0.4893887886830419","","","false","0.12","true","3","22","","","","","","","","","","","false"
"22","A22","16000491010520","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","25.629438442045","25.52910647937117","0.9580824876977316","0.1418908223525018","","","true","0.03999999910593033","true","3","23","","","","","","","","","","","false"
"22","A22","16000491010520","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","28.862983163510545","28.82702405160878","0.9599304733672014","0.05085386374171924","","","true","0.03999999910593033","true","3","25","","","","","","","","","","","false"
"25","B1","16000491011037","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.0401143231388552","true","3","44","","","","","","","","","","","false"
"25","B1","16000491011037","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"26","B2","16000491011062","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.0401143231388552","true","3","44","","","","","","","","","","","false"
"26","B2","16000491011062","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"27","B3","16000491010451","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.0401143231388552","true","3","44","","","","","","","","","","","false"
"27","B3","16000491010451","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","33.650139914618194","33.590117317503335","0.9208822082654108","0.084884770888135","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"28","B4","16000491010520","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","35.56495536630783","0.0","","","","true","0.0401143231388552","true","3","44","","","","","","","","","","","false"
"28","B4","16000491010520","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","33.503444600636115","34.034040387017924","0.9415742617820763","0.750375757239212","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"31","B7","16000491011037","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","Inconclusive","37.82837553540567","37.67982080772967","0.8876070755750429","0.2100881106330474","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
