# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-13_BARCA_plate 3_4_H1-12(1).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-13 11:22:39 AM CEST
# Run End Date/Time: 2021-08-13 12:32:10 PM CEST
# Run Duration: 69 minutes 31 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-15 11:09:36 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:35:35 PM CEST
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"7","A7","5","9346.832",,"128818.35","50875.465"
"7","A7","6","9130.515",,"127957.95","50490.688"
"7","A7","7","9022.399",,"127210.24","50232.723"
"7","A7","8","8907.381",,"126282.625","49756.457"
"7","A7","9","8897.197",,"125111.78","49523.406"
"7","A7","10","8994.185",,"124537.19","49229.824"
"7","A7","11","9115.573",,"124334.305","49132.496"
"7","A7","12","9181.955",,"124221.85","49139.5"
"7","A7","13","9137.491",,"124182.55","49221.99"
"7","A7","14","9043.115",,"124107.06","49323.277"
"7","A7","15","9073.746",,"124113.414","49434.84"
"7","A7","16","9371.882",,"124076.516","49436.387"
"7","A7","17","9347.083",,"123869.93","49414.836"
"7","A7","18","9092.286",,"123792.56","49403.55"
"7","A7","19","9047.991",,"123904.21","49396.906"
"7","A7","20","9205.16",,"123849.82","49527.855"
"7","A7","21","9234.972",,"123741.83","49572.465"
"7","A7","22","9345.359",,"123677.37","49610.27"
"7","A7","23","9367.701",,"123707.836","49946.777"
"7","A7","24","9517.304",,"123669.59","50020.8"
"7","A7","25","9488.273",,"123670.91","49855.785"
"7","A7","26","9426.429",,"123653.42","49848.4"
"7","A7","27","9384.799",,"123743.87","50208.387"
"7","A7","28","9488.547",,"123639.24","50243.652"
"7","A7","29","9663.189",,"123486.59","50237.652"
"7","A7","30","9960.762",,"123258.734","50196.3"
"7","A7","31","10031.349",,"123188.54","50326.95"
"7","A7","32","10054.141",,"123206.2","50426.707"
"7","A7","33","10491.392",,"123314.62","50623.73"
"7","A7","34","11010.051",,"123366.17","50798.176"
"7","A7","35","12161.802",,"123184.01","50855.062"
"7","A7","36","13369.382",,"123144.87","50868.387"
"7","A7","37","14354.18",,"123196.78","50803.36"
"7","A7","38","15274.258",,"123201.234","50853.8"
"7","A7","39","16505.459",,"123184.1","50793.785"
"7","A7","40","17730.777",,"123225.12","50689.32"
"7","A7","41","18791.193",,"123406.25","50753.76"
"7","A7","42","19906.588",,"123561.06","50905.332"
"7","A7","43","20969.78",,"123563.96","50953.37"
"7","A7","44","22115.387",,"123677.94","51001.816"
"7","A7","45","22841.541",,"123832.65","51030.05"
"8","A8","1","9525.622",,"135860.05","52636.05"
"8","A8","2","9540.764",,"135941.73","52688.766"
"8","A8","3","9813.792",,"135616.95","52569.137"
"8","A8","4","10006.643",,"134910.11","52419.016"
"8","A8","5","10014.217",,"134152.39","52210.207"
"8","A8","6","9712.842",,"133463.47","51724.58"
"8","A8","7","9483.149",,"132508.89","51196.574"
"8","A8","8","9451.501",,"131130.78","50786.71"
"8","A8","9","9491.031",,"130402.37","50601.938"
"8","A8","10","9514.828",,"130108.445","50354.215"
"8","A8","11","9638.8545",,"130017.71","50348.58"
"8","A8","12","9660.762",,"130012.11","50580.516"
"8","A8","13","9521.516",,"130075.92","50704.043"
"8","A8","14","9528.813",,"130081.59","50813.4"
"8","A8","15","9744.208",,"129998.52","50770.32"
"8","A8","16","9760.817",,"129977.66","50692.176"
"8","A8","17","9745.034",,"130100.53","50651.496"
"8","A8","18","9624.249",,"130094.65","50774.58"
"8","A8","19","9589.611",,"129994.84","50988.652"
"8","A8","20","9709.756",,"130005.51","51014.19"
"8","A8","21","9865.223",,"130196.32","51204.727"
"8","A8","22","9930.852",,"129964.445","51406.17"
"8","A8","23","9864.909",,"129866.95","51521.855"
"8","A8","24","9749.894",,"129882.39","51623.72"
"8","A8","25","9771.534",,"129974.57","51623.39"
"8","A8","26","10102.638",,"130074.43","51875.062"
"8","A8","27","10215.043",,"129939.06","51967.055"
"8","A8","28","10396.378",,"129790.33","51982.945"
"8","A8","29","10505.332",,"129778.44","52044.434"
"8","A8","30","10642.789",,"129856.14","51970.477"
"8","A8","31","11020.876",,"129873.97","52075.336"
"8","A8","32","11867.771",,"129896.17","52400.996"
"8","A8","33","13203.922",,"130064.22","52407.332"
"8","A8","34","15169.577",,"130126.77","52591.406"
"8","A8","35","17216.145",,"130408.08","53021.72"
"8","A8","36","19700.35",,"130622.17","53272.215"
"8","A8","37","22372.328",,"130643.58","53452.934"
"8","A8","38","24529.91",,"130737.96","53730.35"
"8","A8","39","26537.646",,"130913.055","54023.746"
"8","A8","40","29126.52",,"130927.74","54053.098"
"8","A8","41","31093.922",,"131168.73","54121.332"
"8","A8","42","33086.26",,"131404.2","54581.992"
"8","A8","43","34631.258",,"131651.4","54739.492"
"8","A8","44","36485.01",,"131657.38","54744.23"
"8","A8","45","37402.402",,"131873.44","54835.113"
"9","A9","1","10363.457",,"154510.77","60382.2"
"9","A9","2","10300.157",,"153284.05","59839.14"
"9","A9","3","10014.397",,"151110.58","59296.637"
"9","A9","4","9987.892",,"150008.4","58631.37"
