# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-18_BARCA_plate 2_W_all samples.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-18 12:46:17 PM CEST
# Run End Date/Time: 2021-08-18 01:55:50 PM CEST
# Run Duration: 69 minutes 33 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 10:46:45 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:33:12 PM CEST
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"12","A12","16000491010090","","DPP6","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"12","A12","16000491010090","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"13","A13","16000491010125","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","35.29054282293448","35.5467456507597","0.9593346030468701","0.3623255138290507","","","true","0.03999999910593033","true","3","32","","","","","","","","","","","false"
"13","A13","16000491010125","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","35.63751994767302","35.82334697063882","0.9351194720745413","0.2627990961338185","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"14","A14","16000491010154","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","36.37509590322959","38.37582770987893","0.929276736155895","2.829462055634735","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"14","A14","16000491010154","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"15","A15","16000491010157","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","34.2222199339009","33.64841163026464","0.9503005846600671","0.811487485204853","","","true","0.03999999910593033","true","3","31","","","","","","","","","","","false"
"15","A15","16000491010157","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Inconclusive","37.91875460892078","37.08853282841612","0.8666203749348979","1.174110901767122","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"16","A16","16000491010171","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Inconclusive","39.82510810197759","37.84279861156727","0.8715314360609631","2.8034089661591413","","","true","0.03999999910593033","true","3","36","","","","","","","","","","","false"
"16","A16","16000491010171","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","37.79130331668213","37.79130331668213","0.9188779780234605","","","","true","0.03999999910593033","true","3","34","","","","","","","","","","","false"
"17","A17","16000491010585","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","36.88285173778898","36.88285173778898","0.9218144732405277","","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"17","A17","16000491010585","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","33.08001398016008","33.33089186523355","0.9467760095118416","0.35479490757138404","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"18","A18","16000491010090","","RALYL","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"18","A18","16000491010090","","GSX1","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"19","A19","16000491010125","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","28.233147529383395","28.037409237487736","0.8475912717921255","0.27681574707500617","","","false","0.12","true","3","24","","","","","","","","","","","false"
"19","A19","16000491010125","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","27.046877186470034","26.976075842462798","0.9513448931282336","0.10012822092958992","","","true","0.03999999910593033","true","3","24","","","","","","","","","","","false"
"19","A19","16000491010125","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","30.116956488176918","29.846309745680756","0.9164905949322715","0.3827522938503377","","","true","0.03999999910593033","true","3","27","","","","","","","","","","","false"
