# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-18_BARCA_plate 2_W_all samples.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-18 12:46:17 PM CEST
# Run End Date/Time: 2021-08-18 01:55:50 PM CEST
# Run Duration: 69 minutes 33 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 10:46:45 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:33:12 PM CEST
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"16000491010125","COL2A1","2","-","0","28.037409237487736","0.27681574707500617","0.19573829189595707",
"16000491010125","DPP6","2","-","0","33.80561091915499","0.2040137601650707","0.14425951326808742",
"16000491010125","EpC","2","-","0","26.976075842462798","0.10012822092958992","0.07080134400745783",
"16000491010125","GSX1","2","-","0","35.82334697063882","0.2627990961338185","0.18582702296591846",
"16000491010125","GYPC1","2","-","0","34.00217365505765","","",
"16000491010125","GYPC2","2","-","0","37.7324678019577","2.203962048943081","1.55843651028545",
"16000491010125","ImC","2","-","0","29.846309745680756","0.3827522938503377","0.27064674249627985",
"16000491010125","RALYL","2","-","0","35.5467456507597","0.3623255138290507","0.2562028278254219",
"16000491010125","ZSCAN12","2","-","0","37.481468509868236","2.3213027561953683","1.641408920092768",
"16000491010154","COL2A1","2","-","0","29.244365863089474","0.057837108875591195","0.04089701189015518",
"16000491010154","DPP6","2","-","0","34.301368217238306","0.3965890538141616","0.2804308092963503",
"16000491010154","EpC","2","-","0","28.932150089581288","0.09998211567941503","0.0706980319942922",
"16000491010154","GSX1","2","-","0","","","",
"16000491010154","GYPC1","2","-","0","33.89064919408882","0.22836209491017523","0.16147638587695087",
"16000491010154","GYPC2","2","-","0","34.25077004912371","1.1673510249515662","0.825441825768319",
"16000491010154","ImC","2","-","0","30.322710789785372","0.012703832299440264","0.0089829659659909",
"16000491010154","RALYL","2","-","0","38.37582770987893","2.829462055634735","2.0007318066493496",
"16000491010154","ZSCAN12","2","-","0","35.51455857291781","0.02006804693219855","0.014190252070927485",
"16000491010157","COL2A1","2","-","0","27.621776190720546","0.07557500125507492","0.05343959587564531",
"16000491010157","DPP6","2","-","0","34.523866353985696","0.3822488950260263","0.270290785773968",
"16000491010157","EpC","2","-","0","26.54846749771066","0.06162013193895635","0.04357201315164579",
"16000491010157","GSX1","2","-","0","37.08853282841612","1.174110901767122","0.8302217805045843",
"16000491010157","GYPC1","2","-","0","33.93452897736218","0.5137838727519084","0.3633000604871606",
"16000491010157","GYPC2","2","-","0","37.51050030087216","","",
"16000491010157","ImC","2","-","0","32.049166562780144","0.02812013074307712","0.01988393513628214",
"16000491010157","RALYL","2","-","0","33.64841163026464","0.811487485204853","0.5738083036363697",
"16000491010157","ZSCAN12","2","-","0","34.63371172535474","0.4091368307251976","0.2893034274389598",
"16000491010171","COL2A1","2","-","0","29.750609889248494","0.22272003360926576","0.15748684607120758",
"16000491010171","DPP6","2","-","0","31.810740343869206","0.12493121282556936","0.08833970777081987",
"16000491010171","EpC","2","-","0","29.34986713134875","0.322019015759486","0.22770182971455025",
"16000491010171","GSX1","2","-","0","37.79130331668213","","",
"16000491010171","GYPC1","2","-","0","33.34762319215752","0.4847462522703764","0.34276736213514797",
"16000491010171","GYPC2","2","-","0","32.99965557652822","0.05563556490803064","0.03934028522161278",
"16000491010171","ImC","2","-","0","30.4583081066346","0.169864424379175","0.12011228636086414",
"16000491010171","RALYL","2","-","0","37.84279861156727","2.8034089661591413","1.9823094904102971",
"16000491010171","ZSCAN12","2","-","0","32.522490815190764","0.6726175097793309","0.47561240230977375",
"16000491010208","COL2A1","2","-","0","27.991459420370298","0.029569555342301736","0.02090883309921246",
"16000491010208","DPP6","2","-","0","32.69971599238387","0.355095183240543","0.25109021203606763",
"16000491010208","EpC","2","-","0","27.878667587491982","0.002740479351948396","0.0019378115334644258",
"16000491010208","GSX1","2","-","0","","","",
"16000491010208","GYPC1","2","-","0","31.82584012836091","0.14803655549157868","0.10467765225159392",
"16000491010208","GYPC2","2","-","0","32.18411198521406","0.5734187962025133","0.40546831925462407",
"16000491010208","ImC","2","-","0","28.86149274729341","0.041409109206995635","0.029280661923160912",
"16000491010208","RALYL","2","-","0","","","",
"16000491010208","ZSCAN12","2","-","0","32.789084498825915","0.2786005673404015","0.19700035040881728",
"16000491010256","COL2A1","2","-","0","27.821863671740246","0.0390238178986508","0.02759400626392495",
"16000491010256","DPP6","2","-","0","32.6094172288698","0.11074730783436985","0.07831017236783698",
"16000491010256","EpC","2","-","0","28.153807815072476","0.13377946563634452","0.09459636733497191",
"16000491010256","GSX1","2","-","0","40.05334637889413","1.9306640761821272","1.3651856604616432",
"16000491010256","GYPC1","2","-","0","31.547136542421164","0.12982394735712835","0.09179939353663082",
"16000491010256","GYPC2","2","-","0","31.575593621921477","0.26940307796424107","0.190496743301043",
"16000491010256","ImC","2","-","0","28.51197295666364","0.12100695897046831","0.08556484125878047",
"16000491010256","RALYL","2","-","0","32.59287172175573","0.5487625555558817","0.38803372429482347",
"16000491010256","ZSCAN12","2","-","0","32.12057119076181","0.23324956403102837","0.16493234843514598",
"16000491010295","COL2A1","2","-","0","29.88383351608117","0.1651396261876089","0.11677134951986982",
"16000491010295","DPP6","2","-","0","36.44940916373085","1.1940379500106457","0.8443123314466113",
"16000491010295","EpC","2","-","0","29.19380043032084","0.002856831460498897","0.0020200848984258386",
"16000491010295","GSX1","2","-","0","","","",
"16000491010295","GYPC1","2","-","0","34.716652904685674","0.12078556351417741","0.08540829103031328",
"16000491010295","GYPC2","2","-","0","37.18745137370978","2.244116620214729","1.5868300799272708",
"16000491010295","ImC","2","-","0","30.99024462429022","0.014802161783290387","0.01046670897318499",
"16000491010295","RALYL","2","-","0","37.576937709302186","","",
"16000491010295","ZSCAN12","2","-","0","36.40275302436567","2.2278286682108552","1.5753127586136906",
"16000491010339","COL2A1","2","-","0","29.174949211296386","0.10740273689590879","0.07594520357709171",
"16000491010339","DPP6","2","-","0","36.00155904844898","0.35779109037278223","0.2529965062507232",
"16000491010339","EpC","2","-","0","28.80495263585453","0.11256627216621852","0.07959637438162363",
"16000491010339","GSX1","2","-","0","","","",
"16000491010339","GYPC1","2","-","0","35.275305497915355","","",
"16000491010339","GYPC2","2","-","0","35.55202612341408","","",
"16000491010339","ImC","2","-","0","29.9643066479088","0.0071074793345052185","0.005025746834571889",
"16000491010339","RALYL","2","-","0","35.601159433003545","1.9514920657314299","1.3799132731104378",
"16000491010339","ZSCAN12","2","-","0","35.4198145217965","0.933361298567008","0.6599861035138131",
"16000491010368","COL2A1","2","-","0","27.058086828974844","0.15385842137450012","0.10879433309656628",
"16000491010368","DPP6","2","-","0","30.086340043221565","0.038751843943932794","0.02740169163623772",
"16000491010368","EpC","2","-","0","26.408713686009406","0.025216151814852577","0.017830511943711724",
"16000491010368","GSX1","2","-","0","39.01697135209254","0.8302097069049025","0.5870469135593526",
"16000491010368","GYPC1","2","-","0","29.743280304766127","0.12150084598755682","0.08591407211770374",
"16000491010368","GYPC2","2","-","0","29.983787864087294","0.16797609056474455","0.11877703271553651",
"16000491010368","ImC","2","-","0","27.94488623117922","0.031762905276583465","0.02245976571125814",
