# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-18_BARCA_plate 2_W_all samples.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-18 12:46:17 PM CEST
# Run End Date/Time: 2021-08-18 01:55:50 PM CEST
# Run Duration: 69 minutes 33 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 10:46:45 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:33:12 PM CEST
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"3","A3","44","121175.23",,"121555.24","151916.67"
"3","A3","45","124813.56",,"121823.07","154495.47"
"4","A4","1","51822.047",,"117207.96","90221.8"
"4","A4","2","51520.047",,"116716.02","90006.234"
"4","A4","3","51237.64",,"116190.26","89344.0"
"4","A4","4","50992.43",,"115386.06","88771.67"
"4","A4","5","50467.914",,"114210.586","87995.57"
"4","A4","6","50212.152",,"113812.22","87200.69"
"4","A4","7","49884.41",,"113686.71","87069.66"
"4","A4","8","49893.36",,"113585.36","87187.69"
"4","A4","9","50220.402",,"113227.31","87065.68"
"4","A4","10","50169.047",,"113171.26","87025.09"
"4","A4","11","50137.664",,"113534.76","87145.37"
"4","A4","12","50333.926",,"113522.88","87591.58"
"4","A4","13","50461.332",,"113433.13","87688.7"
"4","A4","14","50367.746",,"113467.81","87811.016"
"4","A4","15","50130.082",,"113354.4","87711.96"
"4","A4","16","50087.215",,"113128.164","87642.086"
"4","A4","17","50263.863",,"113029.836","87711.984"
"4","A4","18","50329.312",,"113062.445","87724.49"
"4","A4","19","50588.523",,"113001.42","87922.14"
"4","A4","20","50571.895",,"112935.37","87962.09"
"4","A4","21","50478.426",,"112829.51","88014.32"
"4","A4","22","50424.945",,"112605.37","88141.16"
"4","A4","23","50501.59",,"112554.52","88233.39"
"4","A4","24","50466.258",,"112683.93","88050.27"
"4","A4","25","50392.41",,"112657.98","87973.37"
"4","A4","26","50494.55",,"112411.74","88147.016"
"4","A4","27","50922.87",,"112365.73","88208.41"
"4","A4","28","50902.22",,"112427.07","88379.86"
"4","A4","29","50860.777",,"112406.5","88443.9"
"4","A4","30","51245.098",,"112382.63","88886.44"
"4","A4","31","51969.727",,"112375.586","89289.195"
"4","A4","32","53151.184",,"112375.055","90510.625"
"4","A4","33","55621.145",,"112465.14","93099.43"
"4","A4","34","59513.45",,"112708.71","97738.016"
"4","A4","35","65956.086",,"112958.74","104277.94"
"4","A4","36","74983.195",,"113447.34","112109.02"
"4","A4","37","85271.76",,"113953.94","119942.7"
"4","A4","38","95231.72",,"114517.09","126893.24"
"4","A4","39","104115.18",,"115024.82","133019.84"
"4","A4","40","111737.96",,"115372.58","138378.25"
"4","A4","41","117736.79",,"115586.66","142884.53"
"4","A4","42","123103.09",,"115973.46","146632.61"
