# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-11_BARCA_plate 3_standards.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-11 06:23:43 PM CEST
# Run End Date/Time: 2021-08-11 07:33:08 PM CEST
# Run Duration: 69 minutes 25 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-13 09:37:50 AM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:35:15 PM CEST
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"28","B4","STD_4","1000.0","ZSCAN12","VIC","STANDARD","VIC","NFQ-MGB","Amp","29.781390436739912","29.79000152601958","0.9730910510706566","0.012177919248282584","","","false","0.04","true","3","27","","","","","40.3022","0.999239720174283","-3.5286","92.04129931596572","0.12565640723446683","0.03973604494545741","false"
"28","B4","STD_4","1000.0","GYPC1","CY5","STANDARD","CY5","NFQ-MGB","Amp","28.869986586089716","28.957685354862264","0.9711435835512707","0.12402478820187478","","","false","0.04","true","3","25","","","","","39.2819","0.9991363489433136","-3.4447","95.11841056768311","0.1307485052218206","0.041346307716337266","false"
"29","B5","gBLOCK","","ZSCAN12","VIC","POSITIVE_CONTROL","VIC","NFQ-MGB","Amp","24.330631948500795","24.35277115670455","0.9755977476973428","0.031309568497620684","","","false","0.04","true","3","21","","","","","40.3022","0.999239720174283","-3.5286","92.04129931596572","0.12565640723446683","0.03973604494545741","false"
"29","B5","gBLOCK","","GYPC1","CY5","POSITIVE_CONTROL","CY5","NFQ-MGB","Amp","23.756362161170152","23.641958582982603","0.9731025120321021","0.16179109185678503","","","false","0.04","true","3","21","","","","","39.2819","0.9991363489433136","-3.4447","95.11841056768311","0.1307485052218206","0.041346307716337266","false"
"73","D1","STD_1","1000000.0","DPP6","VIC","STANDARD","VIC","NFQ-MGB","Amp","19.45894936168949","19.41081168987655","0.9805607009242414","0.06807694833861368","","","false","0.04","true","3","16","","","","","40.229","0.9989014866559077","-3.4609","94.50947619896668","0.14816884524060187","0.04685510292373019","false"
"73","D1","STD_1","1000000.0","GYPC2","CY5","STANDARD","CY5","NFQ-MGB","Amp","18.36794492990851","18.43067178020294","0.9817248046568866","0.08870916241039858","","","false","0.04","true","3","15","","","","","39.4294","0.9994793123450175","-3.495","93.25322370962117","0.10298350125284246","0.03256624253777858","false"
"74","D2","STD_2","100000.0","DPP6","VIC","STANDARD","VIC","NFQ-MGB","Amp","22.990438435633813","22.97036331782329","0.9886768376690606","0.0283905038761667","","","false","0.04","true","3","20","","","","","40.229","0.9989014866559077","-3.4609","94.50947619896668","0.14816884524060187","0.04685510292373019","false"
"74","D2","STD_2","100000.0","GYPC2","CY5","STANDARD","CY5","NFQ-MGB","Amp","22.131933109477295","22.003338583623986","0.9744471915519385","0.18186012250880088","","","false","0.04","true","3","19","","","","","39.4294","0.9994793123450175","-3.495","93.25322370962117","0.10298350125284246","0.03256624253777858","false"
"75","D3","STD_3","10000.0","DPP6","VIC","STANDARD","VIC","NFQ-MGB","Amp","26.481413561697053","26.451269842535275","0.988998307889351","0.04262965645897925","","","false","0.04","true","3","23","","","","","40.229","0.9989014866559077","-3.4609","94.50947619896668","0.14816884524060187","0.04685510292373019","false"
"75","D3","STD_3","10000.0","GYPC2","CY5","STANDARD","CY5","NFQ-MGB","Amp","25.439375515309223","25.439430284551463","0.9811008224571502","7.745485411883285E-5","","","false","0.04","true","3","22","","","","","39.4294","0.9994793123450175","-3.495","93.25322370962117","0.10298350125284246","0.03256624253777858","false"
"76","D4","STD_4","1000.0","DPP6","VIC","STANDARD","VIC","NFQ-MGB","Amp","29.564467744057907","29.786899477396435","0.9853765288747603","0.3145659739895433","","","false","0.04","true","3","26","","","","","40.229","0.9989014866559077","-3.4609","94.50947619896668","0.14816884524060187","0.04685510292373019","false"
"76","D4","STD_4","1000.0","GYPC2","CY5","STANDARD","CY5","NFQ-MGB","Amp","28.84604592696101","28.9351566463666","0.9604253561516111","0.1260215879368181","","","false","0.04","true","3","26","","","","","39.4294","0.9994793123450175","-3.495","93.25322370962117","0.10298350125284246","0.03256624253777858","false"
"77","D5","gBLOCK","","DPP6","VIC","POSITIVE_CONTROL","VIC","NFQ-MGB","Amp","24.245796994703355","24.521132230211304","0.9831420091043029","0.3893828242544755","","","false","0.04","true","3","21","","","","","40.229","0.9989014866559077","-3.4609","94.50947619896668","0.14816884524060187","0.04685510292373019","false"
"77","D5","gBLOCK","","GYPC2","CY5","POSITIVE_CONTROL","CY5","NFQ-MGB","Amp","23.36374820469979","23.480441624268828","0.9796547516730008","0.1650294165942509","","","false","0.04","true","3","20","","","","","39.4294","0.9994793123450175","-3.495","93.25322370962117","0.10298350125284246","0.03256624253777858","false"
"97","E1","STD_1","1000000.0","DPP6","VIC","STANDARD","VIC","NFQ-MGB","Amp","19.362674018063608","19.41081168987655","0.9872196799962665","0.06807694833861368","","","false","0.04","true","3","16","","","","","40.229","0.9989014866559077","-3.4609","94.50947619896668","0.14816884524060187","0.04685510292373019","false"
"97","E1","STD_1","1000000.0","GYPC2","CY5","STANDARD","CY5","NFQ-MGB","Amp","18.493398630497367","18.43067178020294","0.9802972527661933","0.08870916241039858","","","false","0.04","true","3","15","","","","","39.4294","0.9994793123450175","-3.495","93.25322370962117","0.10298350125284246","0.03256624253777858","false"
"98","E2","STD_2","100000.0","DPP6","VIC","STANDARD","VIC","NFQ-MGB","Amp","22.950288200012764","22.97036331782329","0.9878436021871551","0.0283905038761667","","","false","0.04","true","3","20","","","","","40.229","0.9989014866559077","-3.4609","94.50947619896668","0.14816884524060187","0.04685510292373019","false"
"98","E2","STD_2","100000.0","GYPC2","CY5","STANDARD","CY5","NFQ-MGB","Amp","21.874744057770677","22.003338583623986","0.9758888120579554","0.18186012250880088","","","false","0.04","true","3","18","","","","","39.4294","0.9994793123450175","-3.495","93.25322370962117","0.10298350125284246","0.03256624253777858","false"
"99","E3","STD_3","10000.0","DPP6","VIC","STANDARD","VIC","NFQ-MGB","Amp","26.421126123373497","26.451269842535275","0.9869073894110466","0.04262965645897925","","","false","0.04","true","3","23","","","","","40.229","0.9989014866559077","-3.4609","94.50947619896668","0.14816884524060187","0.04685510292373019","false"
"99","E3","STD_3","10000.0","GYPC2","CY5","STANDARD","CY5","NFQ-MGB","Amp","25.439485053793703","25.439430284551463","0.9738935523030645","7.745485411883285E-5","","","false","0.04","true","3","23","","","","","39.4294","0.9994793123450175","-3.495","93.25322370962117","0.10298350125284246","0.03256624253777858","false"
"100","E4","STD_4","1000.0","DPP6","VIC","STANDARD","VIC","NFQ-MGB","Amp","30.009331210734963","29.786899477396435","0.9871899591514834","0.3145659739895433","","","false","0.04","true","3","27","","","","","40.229","0.9989014866559077","-3.4609","94.50947619896668","0.14816884524060187","0.04685510292373019","false"
"100","E4","STD_4","1000.0","GYPC2","CY5","STANDARD","CY5","NFQ-MGB","Amp","29.02426736577219","28.9351566463666","0.9753828756193946","0.1260215879368181","","","false","0.04","true","3","26","","","","","39.4294","0.9994793123450175","-3.495","93.25322370962117","0.10298350125284246","0.03256624253777858","false"
"101","E5","gBLOCK","","DPP6","VIC","POSITIVE_CONTROL","VIC","NFQ-MGB","Amp","24.796467465719253","24.521132230211304","0.9794896738755935","0.3893828242544755","","","false","0.04","true","3","21","","","","","40.229","0.9989014866559077","-3.4609","94.50947619896668","0.14816884524060187","0.04685510292373019","false"
"101","E5","gBLOCK","","GYPC2","CY5","POSITIVE_CONTROL","CY5","NFQ-MGB","Amp","23.597135043837866","23.480441624268828","0.9803078189130879","0.1650294165942509","","","false","0.04","true","3","20","","","","","39.4294","0.9994793123450175","-3.495","93.25322370962117","0.10298350125284246","0.03256624253777858","false"
"145","G1","STD_1","1000000.0","RALYL","CY5","STANDARD","CY5","NFQ-MGB","Amp","18.719079599681706","18.678329538721478","0.9853589168987009","0.057629288877509274","","","false","0.04","true","3","16","","","","","39.5226","0.9990209436285913","-3.4844","93.63881032130348","0.1408220047077419","0.04453182795474185","false"
"145","G1","STD_1","1000000.0","GSX1","VIC","STANDARD","VIC","NFQ-MGB","Amp","19.900863979337615","19.86783939126468","0.9846530789818226","0.04670382034322764","","","false","0.04","true","3","17","","","","","40.6312","0.9995466233564532","-3.4704","94.15774015494635","0.09541720649262007","0.030173570048728567","false"
"146","G2","STD_2","100000.0","RALYL","CY5","STANDARD","CY5","NFQ-MGB","Amp","22.081882209257103","22.06535450499463","0.9866425407640883","0.023373703520780616","","","false","0.04","true","3","19","","","","","39.5226","0.9990209436285913","-3.4844","93.63881032130348","0.1408220047077419","0.04453182795474185","false"
"146","G2","STD_2","100000.0","GSX1","VIC","STANDARD","VIC","NFQ-MGB","Amp","23.245234988913175","23.23048125502519","0.9831233519266405","0.020864930561410224","","","false","0.04","true","3","20","","","","","40.6312","0.9995466233564532","-3.4704","94.15774015494635","0.09541720649262007","0.030173570048728567","false"
"147","G3","STD_3","10000.0","RALYL","CY5","STANDARD","CY5","NFQ-MGB","Amp","25.550788032248057","25.468822856439758","0.9915895890577214","0.11591626327087796","","","false","0.04","true","3","22","","","","","39.5226","0.9990209436285913","-3.4844","93.63881032130348","0.1408220047077419","0.04453182795474185","false"
"147","G3","STD_3","10000.0","GSX1","VIC","STANDARD","VIC","NFQ-MGB","Amp","26.720827046624528","26.671154385222206","0.9875134235070309","0.07024775143384816","","","false","0.04","true","3","24","","","","","40.6312","0.9995466233564532","-3.4704","94.15774015494635","0.09541720649262007","0.030173570048728567","false"
"148","G4","STD_4","1000.0","RALYL","CY5","STANDARD","CY5","NFQ-MGB","Amp","29.314412833417848","29.15854928076086","0.9903817684338385","0.22042435004703947","","","false","0.04","true","3","26","","","","","39.5226","0.9990209436285913","-3.4844","93.63881032130348","0.1408220047077419","0.04453182795474185","false"
"148","G4","STD_4","1000.0","GSX1","VIC","STANDARD","VIC","NFQ-MGB","Amp","30.371211731934984","30.288808372246486","0.979185696490013","0.11653594885736479","","","false","0.04","true","3","28","","","","","40.6312","0.9995466233564532","-3.4704","94.15774015494635","0.09541720649262007","0.030173570048728567","false"
"149","G5","gBLOCK","","RALYL","CY5","POSITIVE_CONTROL","CY5","NFQ-MGB","Amp","23.69612467654087","23.731286012828217","0.9904417571986266","0.04972563864963534","","","false","0.04","true","3","21","","","","","39.5226","0.9990209436285913","-3.4844","93.63881032130348","0.1408220047077419","0.04453182795474185","false"
"149","G5","gBLOCK","","GSX1","VIC","POSITIVE_CONTROL","VIC","NFQ-MGB","Amp","24.9009427713699","24.91405658252748","0.9917898160580505","0.018545729592704153","","","false","0.04","true","3","22","","","","","40.6312","0.9995466233564532","-3.4704","94.15774015494635","0.09541720649262007","0.030173570048728567","false"
"169","H1","STD_1","1000000.0","RALYL","CY5","STANDARD","CY5","NFQ-MGB","Amp","18.63757947776125","18.678329538721478","0.9838372001501812","0.057629288877509274","","","false","0.04","true","3","15","","","","","39.5226","0.9990209436285913","-3.4844","93.63881032130348","0.1408220047077419","0.04453182795474185","false"
"169","H1","STD_1","1000000.0","GSX1","VIC","STANDARD","VIC","NFQ-MGB","Amp","19.834814803191748","19.86783939126468","0.9779302819782643","0.04670382034322764","","","false","0.04","true","3","17","","","","","40.6312","0.9995466233564532","-3.4704","94.15774015494635","0.09541720649262007","0.030173570048728567","false"
"170","H2","STD_2","100000.0","RALYL","CY5","STANDARD","CY5","NFQ-MGB","Amp","22.048826800732158","22.06535450499463","0.9903995844663401","0.023373703520780616","","","false","0.04","true","3","19","","","","","39.5226","0.9990209436285913","-3.4844","93.63881032130348","0.1408220047077419","0.04453182795474185","false"
