# File Name: C:\Users\charl\Dropbox\eutops\data\raw_data\methylight\Barcelona_selfsamples\2021-08-11_BARCA_plate 3_standards.eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-11 06:23:43 PM CEST
# Run End Date/Time: 2021-08-11 07:33:08 PM CEST
# Run Duration: 69 minutes 25 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2022-10-27 04:34:55 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2022-10-27 04:35:14 PM CEST
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"3","A3","14","59372.547",,"117576.12","101919.67"
"3","A3","15","59332.43",,"117451.93","101925.61"
"3","A3","16","59422.38",,"117387.586","102080.74"
"3","A3","17","59484.7",,"117398.34","102189.64"
"3","A3","18","59519.03",,"117503.43","102427.96"
"3","A3","19","59660.203",,"117575.945","102442.6"
"3","A3","20","59867.312",,"117583.24","102486.875"
"3","A3","21","59915.152",,"117450.016","102502.1"
"3","A3","22","60194.605",,"117348.75","102804.4"
"3","A3","23","60281.98",,"117355.1","103232.92"
"3","A3","24","60902.074",,"117468.55","104044.74"
"3","A3","25","62228.055",,"117314.94","105723.04"
"3","A3","26","64270.46",,"117344.43","108865.6"
"3","A3","27","67971.54",,"117705.85","114476.83"
"3","A3","28","74370.875",,"117986.77","123583.21"
"3","A3","29","84052.99",,"118361.484","135604.94"
"3","A3","30","96587.79",,"119072.18","148156.36"
"3","A3","31","110989.27",,"119618.305","159726.7"
"3","A3","32","124605.33",,"120256.5","168834.14"
"3","A3","33","136342.31",,"120940.89","176354.28"
"3","A3","34","146680.83",,"121308.11","181886.97"
"3","A3","35","154081.06",,"121641.74","184994.45"
"3","A3","36","160173.08",,"122316.27","187069.64"
"3","A3","37","165130.11",,"122560.5","188121.23"
"3","A3","38","168778.33",,"122987.93","188489.25"
"3","A3","39","171489.89",,"122938.53","188668.42"
"3","A3","40","173241.92",,"122789.164","188549.44"
"3","A3","41","174658.27",,"123049.59","187717.84"
"3","A3","42","176002.7",,"123152.7","187252.69"
"3","A3","43","176677.98",,"123251.1","186895.88"
"3","A3","44","177289.8",,"123355.27","186296.3"
"3","A3","45","177799.61",,"123375.25","186461.62"
"4","A4","1","62605.566",,"126078.81","115138.27"
