# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-12_BARCA_plate 4_A1-G6(2).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-12 02:17:18 PM CEST
# Run End Date/Time: 2021-08-12 03:26:53 PM CEST
# Run Duration: 69 minutes 35 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-20 08:50:27 AM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:30:01 PM CEST
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"2","A2","7","57010.0",,"116879.86","101441.05"
"2","A2","8","56723.066",,"116621.37","101056.625"
"2","A2","9","56545.363",,"116479.68","100938.836"
"2","A2","10","56417.242",,"116331.42","100822.2"
"2","A2","11","56191.56",,"116110.97","100808.32"
"2","A2","12","56220.63",,"115718.516","100878.78"
"2","A2","13","56578.723",,"115615.07","100873.625"
"2","A2","14","56718.85",,"115871.67","100905.67"
"2","A2","15","56701.05",,"115910.46","101121.13"
"2","A2","16","56695.68",,"115832.766","101116.52"
"2","A2","17","56388.086",,"115880.055","101016.58"
"2","A2","18","56318.25",,"115829.93","100829.41"
"2","A2","19","56464.008",,"115736.45","100873.06"
"2","A2","20","56616.406",,"115492.24","101199.74"
"2","A2","21","57206.406",,"115370.79","101134.4"
"2","A2","22","57117.48",,"115388.67","101054.1"
"2","A2","23","56723.8",,"115331.54","101077.086"
"2","A2","24","56722.176",,"115259.11","101218.4"
"2","A2","25","57254.887",,"115299.36","101268.375"
"2","A2","26","57322.055",,"115281.484","101514.38"
"2","A2","27","57205.543",,"115151.21","101596.86"
"2","A2","28","57116.047",,"115079.766","101729.625"
"2","A2","29","57155.96",,"115124.336","101659.63"
"2","A2","30","57355.34",,"115023.11","101505.09"
"2","A2","31","57346.22",,"114937.76","101445.625"
"2","A2","32","57497.25",,"114900.6","101592.84"
"2","A2","33","57743.5",,"114801.734","101682.46"
"2","A2","34","57636.75",,"114744.02","101688.71"
"2","A2","35","57473.875",,"114756.11","101917.49"
"2","A2","36","57311.895",,"114721.99","101985.414"
"2","A2","37","57255.777",,"114704.94","102199.7"
"2","A2","38","57493.87",,"114663.12","102105.734"
"2","A2","39","57612.453",,"114651.38","102028.6"
"2","A2","40","57525.95",,"114660.2","102177.46"
"2","A2","41","57497.535",,"114497.36","102235.016"
"2","A2","42","57581.32",,"114453.77","102625.11"
"2","A2","43","57607.95",,"114462.1","102659.26"
"2","A2","44","57945.344",,"114561.81","102623.625"
"2","A2","45","57926.395",,"114990.93","102627.61"
"3","A3","1","70168.82",,"129960.06","112560.57"
"3","A3","2","69516.97",,"129172.91","112075.73"
"3","A3","3","68837.69",,"128001.49","110761.24"
"3","A3","4","68332.516",,"127066.914","109742.37"
"3","A3","5","68057.195",,"125864.23","109021.21"
"3","A3","6","67642.58",,"124899.26","107904.875"
"3","A3","7","66510.016",,"123487.73","106635.01"
"3","A3","8","65650.98",,"122192.64","105310.08"
"3","A3","9","65362.3",,"121749.49","104562.63"
"3","A3","10","65404.96",,"121571.2","104459.74"
"3","A3","11","65704.375",,"121444.5","104546.89"
"3","A3","12","65670.26",,"121388.5","104599.32"
"3","A3","13","65637.24",,"121294.414","104806.87"
"3","A3","14","65760.375",,"121316.46","104819.77"
"3","A3","15","65742.516",,"121336.01","104826.93"
"3","A3","16","65755.38",,"121231.734","104792.82"
"3","A3","17","65851.445",,"121134.336","104798.234"
"3","A3","18","65799.73",,"121092.875","104766.15"
"3","A3","19","65691.7",,"121289.53","104784.484"
"3","A3","20","65692.94",,"121192.08","104786.69"
"3","A3","21","65957.93",,"121046.21","104884.4"
"3","A3","22","66058.375",,"120929.086","105266.56"
"3","A3","23","66109.414",,"120877.09","105451.44"
"3","A3","24","66038.305",,"121045.18","105516.81"
"3","A3","25","65983.67",,"121021.5","105454.766"
"3","A3","26","66055.73",,"120939.39","105507.7"
"3","A3","27","66019.37",,"120827.12","105693.81"
"3","A3","28","66014.65",,"120770.305","105675.51"
"3","A3","29","66028.62",,"120848.61","105804.14"
"3","A3","30","66306.0",,"120800.03","106072.66"
"3","A3","31","66365.984",,"120771.375","106391.25"
"3","A3","32","66456.914",,"120641.695","107434.94"
"3","A3","33","66851.1",,"120392.02","109278.29"
"3","A3","34","66797.45",,"120206.086","111525.375"
"3","A3","35","66637.164",,"119887.23","115179.125"
"3","A3","36","66473.31",,"119908.89","119369.61"
"3","A3","37","66397.0",,"120272.5","123297.555"
"3","A3","38","66580.14",,"120206.195","127226.5"
"3","A3","39","66831.37",,"120095.03","131455.0"
"3","A3","40","66916.336",,"119969.81","135386.23"
"3","A3","41","66827.27",,"119974.18","139157.53"
"3","A3","42","66802.42",,"120184.14","142111.5"
"3","A3","43","67158.13",,"120140.07","144683.9"
"3","A3","44","67235.555",,"119986.81","147496.75"
"3","A3","45","67122.98",,"119925.91","149726.02"
"4","A4","1","60887.562",,"123356.54","110129.45"
"4","A4","2","60402.63",,"122717.35","109607.65"
"4","A4","3","59799.938",,"121350.17","108406.305"
"4","A4","4","59169.14",,"120275.3","107533.51"
"4","A4","5","58831.777",,"119452.06","106660.02"
"4","A4","6","58426.56",,"118305.26","105929.55"
"4","A4","7","57409.492",,"117287.72","104539.484"
"4","A4","8","57001.312",,"116096.766","103634.0"
"4","A4","9","56802.05",,"115373.695","103219.13"
"4","A4","10","56713.957",,"115180.65","102984.94"
"4","A4","11","56677.29",,"115218.4","102920.2"
"4","A4","12","56639.7",,"115215.56","102899.99"
"4","A4","13","56611.887",,"115068.375","102870.375"
"4","A4","14","56455.434",,"114793.555","102923.1"
"4","A4","15","56413.57",,"114724.375","103172.586"
"4","A4","16","56479.94",,"114951.98","103232.47"
"4","A4","17","56698.47",,"115033.68","103247.28"
"4","A4","18","56585.41",,"114978.234","103310.19"
"4","A4","19","56554.523",,"114797.93","103381.305"
"4","A4","20","56739.957",,"114700.67","103385.305"
"4","A4","21","56920.785",,"114762.305","103343.086"
"4","A4","22","56915.098",,"114871.875","103374.37"
"4","A4","23","56954.586",,"114825.56","103395.31"
"4","A4","24","57060.348",,"114796.625","103528.17"
"4","A4","25","57161.344",,"114704.62","103290.76"
"4","A4","26","57174.117",,"114656.79","103255.47"
"4","A4","27","57145.957",,"114778.22","103551.2"
"4","A4","28","57253.63",,"114725.0","103632.3"
"4","A4","29","57143.836",,"114614.79","103916.22"
"4","A4","30","57033.277",,"114490.06","104015.54"
"4","A4","31","57076.766",,"114371.5","103885.86"
"4","A4","32","57486.316",,"114188.76","103862.04"
"4","A4","33","57560.69",,"114153.81","104186.77"
"4","A4","34","57550.82",,"114268.92","104258.195"
"4","A4","35","57546.39",,"114169.27","104343.55"
"4","A4","36","57446.266",,"114006.516","104479.16"
"4","A4","37","57373.875",,"114007.76","104501.14"
"4","A4","38","57450.285",,"114162.83","104507.42"
"4","A4","39","57500.734",,"114236.11","104470.48"
"4","A4","40","57625.414",,"114319.76","104548.95"
"4","A4","41","57458.13",,"114290.35","104687.36"
"4","A4","42","57427.555",,"114249.51","104741.53"
"4","A4","43","57825.72",,"114195.664","104733.51"
"4","A4","44","58042.97",,"114161.19","104706.836"
"4","A4","45","58132.188",,"114197.03","104594.59"
"5","A5","1","61389.09",,"126429.37","110780.945"
"5","A5","2","61153.83",,"125679.69","110081.18"
"5","A5","3","60628.082",,"124354.79","108874.51"
"5","A5","4","60012.63",,"123153.875","107833.83"
"5","A5","5","59600.28",,"122083.75","106944.9"
"5","A5","6","58824.977",,"121006.5","106371.2"
"5","A5","7","57841.89",,"119970.33","105117.664"
"5","A5","8","56954.66",,"119077.375","103982.336"
"5","A5","9","56902.78",,"118773.234","103411.98"
"5","A5","10","57408.73",,"118639.516","103311.74"
"5","A5","11","57488.387",,"118480.65","103307.25"
"5","A5","12","57534.066",,"118286.59","103319.37"
"5","A5","13","57497.98",,"118148.055","103384.89"
"5","A5","14","57571.0",,"118054.17","103472.58"
"5","A5","15","57693.86",,"117973.07","103693.664"
"5","A5","16","57711.555",,"118028.04","103760.35"
"5","A5","17","57951.484",,"118131.58","103826.234"
"5","A5","18","58019.99",,"118124.195","103632.94"
"5","A5","19","58034.23",,"118053.19","103599.15"
"5","A5","20","57944.89",,"118045.04","103874.766"
"5","A5","21","57990.035",,"117835.72","104099.484"
"5","A5","22","58328.54",,"117735.98","104062.22"
"5","A5","23","58190.83",,"117790.234","104010.57"
"5","A5","24","58059.805",,"117767.914","104001.05"
"5","A5","25","58113.258",,"117815.62","104037.05"
"5","A5","26","58180.766",,"117801.234","104397.56"
"5","A5","27","58259.56",,"117758.41","104413.86"
"5","A5","28","58432.96",,"117697.9","104394.71"
"5","A5","29","58399.59",,"117467.83","104365.01"
"5","A5","30","58355.17",,"117407.625","104556.42"
"5","A5","31","58592.188",,"117553.7","104642.086"
"5","A5","32","58503.254",,"117536.22","104589.83"
"5","A5","33","58254.766",,"117468.625","104675.69"
"5","A5","34","58157.54",,"117251.695","104692.87"
"5","A5","35","58369.184",,"117160.625","104696.41"
"5","A5","36","58551.125",,"117116.61","104852.555"
"5","A5","37","58503.504",,"117088.984","104950.31"
"5","A5","38","58576.613",,"117091.555","105200.27"
"5","A5","39","58634.508",,"117131.7","105161.31"
"5","A5","40","58628.93",,"117239.51","105083.46"
"5","A5","41","58592.008",,"117197.37","105352.5"
"5","A5","42","58609.67",,"117055.875","105739.73"
"5","A5","43","59084.316",,"117028.164","105747.29"
"5","A5","44","59133.11",,"117054.32","105621.08"
"5","A5","45","59085.2",,"117047.836","105643.2"
"6","A6","1","62777.844",,"127619.08","115262.86"
"6","A6","2","62209.824",,"126709.86","114358.21"
"6","A6","3","61314.906",,"124907.29","112791.7"
"6","A6","4","60931.62",,"123631.984","111934.98"
"6","A6","5","60511.656",,"122642.47","110713.766"
"6","A6","6","60035.11",,"121449.984","109860.27"
"6","A6","7","59425.4",,"120547.4","108942.234"
"6","A6","8","58508.84",,"119359.1","107495.81"
"6","A6","9","58177.145",,"118374.78","106269.44"
"6","A6","10","58058.688",,"117900.5","106017.81"
"6","A6","11","57906.992",,"117781.67","106003.27"
"6","A6","12","57593.77",,"117879.7","106015.04"
"6","A6","13","57592.14",,"117860.35","106078.04"
"6","A6","14","57851.24",,"117961.84","106081.81"
"6","A6","15","57555.523",,"117934.91","106132.58"
"6","A6","16","57576.844",,"117829.836","106268.48"
"6","A6","17","58072.65",,"117753.88","106471.43"
"6","A6","18","58228.312",,"117693.46","106502.18"
"6","A6","19","58095.777",,"117478.164","106628.914"
"6","A6","20","57899.62",,"117393.086","106613.695"
"6","A6","21","57854.68",,"117541.83","106594.56"
"6","A6","22","58036.105",,"117714.7","106401.95"
"6","A6","23","58177.66",,"117582.93","106376.62"
"6","A6","24","58348.51",,"117463.055","106647.74"
"6","A6","25","58555.945",,"117367.28","106749.69"
"6","A6","26","58457.78",,"117185.57","106871.46"
"6","A6","27","58370.8",,"117159.984","107168.78"
"6","A6","28","58454.688",,"117363.78","107246.55"
"6","A6","29","58540.145",,"117260.01","107178.12"
"6","A6","30","58733.254",,"117175.266","107111.82"
"6","A6","31","58807.215",,"117169.0","107274.3"
"6","A6","32","58826.08",,"117082.52","107475.47"
"6","A6","33","58916.832",,"117016.84","107423.57"
"6","A6","34","58852.812",,"116994.59","107424.34"
"6","A6","35","58826.09",,"116948.18","107575.42"
"6","A6","36","58774.93",,"116796.02","107810.055"
"6","A6","37","58910.543",,"116756.37","107773.22"
"6","A6","38","58960.316",,"116757.29","107812.7"
"6","A6","39","58922.797",,"116782.41","107865.266"
"6","A6","40","58774.26",,"116929.65","107964.9"
"6","A6","41","58731.453",,"117061.69","108062.17"
"6","A6","42","59004.664",,"116897.85","107959.4"
"6","A6","43","59018.574",,"116856.75","107870.63"
"6","A6","44","59147.35",,"116961.68","108085.945"
"6","A6","45","59222.66",,"116953.29","108313.195"
"7","A7","1","10165.325",,"130784.65","61890.207"
"7","A7","2","10032.409",,"130165.18","61584.82"
"7","A7","3","9953.563",,"128771.87","60968.742"
"7","A7","4","10050.237",,"127511.72","60368.34"
"7","A7","5","10002.678",,"126216.17","60034.793"
"7","A7","6","9864.105",,"124835.6","59644.87"
"7","A7","7","9825.875",,"124218.36","59319.055"
"7","A7","8","9868.949",,"124015.74","59176.57"
"7","A7","9","9676.524",,"123923.125","59143.758"
"7","A7","10","9645.624",,"123919.44","59169.887"
"7","A7","11","9741.684",,"123750.69","59009.13"
"7","A7","12","9739.8125",,"123605.83","58997.55"
"7","A7","13","9730.702",,"123523.016","59197.098"
"7","A7","14","9750.8545",,"123515.75","59456.223"
"7","A7","15","9909.868",,"123442.54","59477.59"
"7","A7","16","9923.363",,"123392.29","59457.766"
"7","A7","17","9968.423",,"123251.26","59628.66"
"7","A7","18","9958.92",,"123151.875","59718.35"
"7","A7","19","9921.92",,"123112.92","59707.367"
"7","A7","20","10006.158",,"123020.305","59863.074"
"7","A7","21","10206.721",,"122873.945","59904.434"
"7","A7","22","10185.53",,"122796.46","59928.84"
"7","A7","23","10126.28",,"122762.28","59983.75"
"7","A7","24","10188.584",,"122734.26","59981.766"
"7","A7","25","10299.263",,"122746.35","60189.04"
"7","A7","26","10333.589",,"122628.375","60221.414"
"7","A7","27","10261.451",,"122617.445","60457.59"
"7","A7","28","10183.142",,"122726.89","60556.797"
"7","A7","29","10247.687",,"122568.27","60596.92"
"7","A7","30","10884.318",,"122544.19","60608.105"
"7","A7","31","11633.311",,"122644.016","60679.633"
"7","A7","32","12779.321",,"122620.56","60810.81"
"7","A7","33","14480.787",,"122599.22","60771.938"
"7","A7","34","16608.291",,"122635.8","60908.855"
"7","A7","35","19169.607",,"122618.1","61046.688"
"7","A7","36","22006.44",,"122641.414","61189.723"
"7","A7","37","24413.123",,"122866.59","61294.64"
"7","A7","38","26908.34",,"122994.21","61276.86"
"7","A7","39","29186.111",,"123015.78","61490.55"
"7","A7","40","31079.69",,"123219.09","61522.824"
"7","A7","41","32951.164",,"123258.695","61469.18"
"7","A7","42","35169.06",,"123307.984","61463.336"
"7","A7","43","37190.08",,"123429.13","61703.508"
"7","A7","44","38715.926",,"123429.945","61878.44"
"7","A7","45","39991.035",,"123467.13","62027.74"
"8","A8","1","11709.396",,"149066.45","68874.46"
"8","A8","2","11622.573",,"147970.08","68464.3"
"8","A8","3","11457.747",,"145914.52","67398.05"
"8","A8","4","11331.307",,"144157.6","66829.92"
"8","A8","5","11181.017",,"142557.36","66112.945"
"8","A8","6","10966.58",,"140732.47","65364.363"
"8","A8","7","10649.569",,"140088.34","65134.168"
"8","A8","8","10665.621",,"139899.25","64995.895"
"8","A8","9","11050.224",,"139863.25","64936.52"
"8","A8","10","11215.648",,"139666.39","64922.79"
"8","A8","11","11165.553",,"139435.11","64917.484"
"8","A8","12","11128.288",,"139230.52","64983.273"
"8","A8","13","11219.481",,"139013.55","64963.438"
"8","A8","14","11191.06",,"138817.4","64911.387"
"8","A8","15","11200.041",,"138589.52","64826.727"
"8","A8","16","11170.222",,"138415.8","64918.688"
"8","A8","17","11060.512",,"138338.8","65312.31"
"8","A8","18","11051.187",,"138429.11","65147.688"
"8","A8","19","11291.514",,"138172.11","65064.72"
"8","A8","20","11280.886",,"137963.73","65186.746"
"8","A8","21","11219.804",,"137847.31","65339.785"
"8","A8","22","11165.752",,"137774.69","65301.754"
"8","A8","23","11199.327",,"137666.42","65244.996"
"8","A8","24","11225.585",,"137515.33","65325.668"
"8","A8","25","11411.236",,"137489.05","65494.883"
"8","A8","26","11491.904",,"137685.72","65494.95"
"8","A8","27","11868.87",,"137630.98","65598.5"
"8","A8","28","11863.171",,"137562.38","65723.05"
"8","A8","29","11881.833",,"137558.86","65856.72"
"8","A8","30","12581.656",,"137336.77","65894.58"
"8","A8","31","13711.78",,"137259.11","65929.19"
"8","A8","32","15210.521",,"137271.06","66143.59"
"8","A8","33","17578.07",,"137064.61","66239.07"
"8","A8","34","20417.27",,"137076.11","66560.74"
"8","A8","35","23716.426",,"137345.38","66632.82"
"8","A8","36","26936.38",,"137382.34","66952.28"
"8","A8","37","30341.557",,"137494.86","66975.414"
"8","A8","38","33511.797",,"137724.83","67134.6"
"8","A8","39","36332.33",,"137782.67","67197.05"
"8","A8","40","38916.27",,"137943.67","67607.45"
"8","A8","41","41253.453",,"137861.69","67875.03"
"8","A8","42","43567.99",,"137814.08","67990.305"
"8","A8","43","45745.26",,"137991.06","67845.3"
"8","A8","44","48066.746",,"138023.1","67680.3"
"8","A8","45","49425.484",,"138254.6","67565.96"
"9","A9","1","10126.728",,"151132.23","69943.77"
"9","A9","2","9941.813",,"150404.45","69625.086"
"9","A9","3","9845.198",,"148393.78","68628.516"
"9","A9","4","9934.255",,"146578.69","67873.59"
"9","A9","5","9942.405",,"144960.05","67180.23"
"9","A9","6","10021.072",,"143531.03","66742.31"
"9","A9","7","9995.155",,"143091.6","66515.445"
"9","A9","8","9965.14",,"142994.19","66473.04"
"9","A9","9","9957.075",,"142937.11","66483.5"
"9","A9","10","10089.704",,"142693.44","66537.84"
"9","A9","11","10018.894",,"142470.8","66577.24"
"9","A9","12","9715.072",,"142196.5","66569.99"
"9","A9","13","9746.208",,"141847.08","66623.11"
"9","A9","14","10185.623",,"141680.6","66716.76"
"9","A9","15","10312.468",,"141739.16","66707.11"
"9","A9","16","10266.525",,"141993.69","66770.22"
"9","A9","17","10277.686",,"141916.56","66992.72"
"9","A9","18","10216.294",,"141800.69","67140.875"
"9","A9","19","10153.718",,"141776.11","67085.51"
"9","A9","20","10167.376",,"141475.88","66981.74"
"9","A9","21","10464.388",,"141243.56","66997.47"
"9","A9","22","10558.993",,"141031.62","67324.72"
"9","A9","23","10671.886",,"140899.67","67320.68"
"9","A9","24","10695.526",,"140777.7","67239.34"
"9","A9","25","10787.438",,"140731.4","67316.98"
"9","A9","26","10543.918",,"140832.12","67626.484"
"9","A9","27","10465.652",,"140773.89","67411.31"
"9","A9","28","10801.448",,"140620.2","67348.58"
"9","A9","29","11267.562",,"140487.31","67757.3"
"9","A9","30","11390.934",,"140450.58","68228.13"
"9","A9","31","12067.291",,"140481.34","68586.336"
"9","A9","32","13255.689",,"140303.44","69400.67"
"9","A9","33","14884.614",,"140275.3","70516.82"
"9","A9","34","17256.867",,"140383.5","71747.98"
"9","A9","35","19831.127",,"140449.8","72576.17"
"9","A9","36","22895.46",,"140502.23","73252.57"
"9","A9","37","25776.453",,"140780.02","73856.68"
"9","A9","38","28271.568",,"140834.12","74210.79"
"9","A9","39","30753.88",,"140908.77","74736.984"
"9","A9","40","33386.668",,"140632.34","75254.836"
"9","A9","41","35944.42",,"140551.75","75552.66"
"9","A9","42","38022.035",,"140695.83","75739.625"
"9","A9","43","40197.33",,"140725.28","76077.64"
"9","A9","44","41774.54",,"140775.8","76362.36"
"9","A9","45","42602.85",,"141190.94","76342.13"
"10","A10","1","12404.032",,"149370.9","67425.16"
"10","A10","2","12335.635",,"148400.81","67005.63"
"10","A10","3","12171.88",,"146354.8","66039.375"
"10","A10","4","11899.58",,"144631.44","65262.395"
"10","A10","5","11795.634",,"143062.66","64410.305"
"10","A10","6","11790.812",,"141419.06","63980.016"
"10","A10","7","11811.809",,"140222.06","63460.69"
"10","A10","8","12011.2",,"139618.6","63217.58"
"10","A10","9","11898.363",,"139405.03","63120.44"
"10","A10","10","11751.536",,"139292.81","63089.137"
"10","A10","11","11509.149",,"139222.34","63106.414"
"10","A10","12","11590.276",,"139340.25","63216.918"
"10","A10","13","12139.873",,"139261.81","63331.17"
"10","A10","14","12222.821",,"139156.89","63451.938"
"10","A10","15","12248.829",,"139126.19","63487.32"
"10","A10","16","12241.926",,"139061.88","63523.516"
"10","A10","17","12406.003",,"138966.73","63486.645"
"10","A10","18","12325.816",,"138937.08","63475.727"
"10","A10","19","12090.718",,"138859.83","63500.906"
"10","A10","20","12036.351",,"138823.75","63762.758"
"10","A10","21","12246.492",,"138698.17","63768.28"
"10","A10","22","12331.326",,"138590.64","63777.375"
"10","A10","23","12481.714",,"138522.36","64089.992"
"10","A10","24","12572.004",,"138470.6","64098.73"
"10","A10","25","12556.09",,"138521.9","64159.418"
"10","A10","26","12479.367",,"138502.39","64342.73"
"10","A10","27","12456.556",,"138550.14","64190.055"
"10","A10","28","12719.396",,"138409.02","64188.168"
"10","A10","29","12824.81",,"138325.64","64712.977"
"10","A10","30","13024.744",,"138352.23","64935.59"
"10","A10","31","13046.46",,"138292.14","64882.71"
"10","A10","32","13189.326",,"138001.8","64942.75"
"10","A10","33","13471.87",,"137883.84","64929.223"
"10","A10","34","13511.576",,"137884.28","65198.746"
"10","A10","35","13728.073",,"137950.17","65332.094"
"10","A10","36","14596.682",,"138032.69","65335.266"
"10","A10","37","15329.433",,"138209.02","65203.297"
"10","A10","38","16165.537",,"138213.16","65210.098"
"10","A10","39","17370.27",,"138219.38","65586.07"
"10","A10","40","18617.154",,"138173.19","65759.336"
"10","A10","41","19658.965",,"138180.8","65847.61"
"10","A10","42","20643.012",,"138340.1","65793.08"
"10","A10","43","22010.996",,"138270.38","65971.01"
"10","A10","44","23194.61",,"138273.94","66001.77"
"10","A10","45","23938.725",,"138582.64","66102.48"
"11","A11","1","10447.529",,"136807.22","63126.5"
"11","A11","2","10598.945",,"135571.55","62704.316"
"11","A11","3","10533.128",,"133656.31","62201.367"
"11","A11","4","10220.921",,"132228.58","61635.062"
"11","A11","5","10149.961",,"130922.56","60875.543"
"11","A11","6","10293.009",,"129446.766","60391.46"
"11","A11","7","10208.066",,"128198.93","59821.29"
"11","A11","8","9919.421",,"127636.8","59376.91"
"11","A11","9","9853.284",,"127479.91","59340.22"
"11","A11","10","9867.095",,"127559.18","59543.37"
"11","A11","11","9918.475",,"127602.68","59621.215"
"11","A11","12","10144.219",,"127606.875","59695.91"
"11","A11","13","10162.867",,"127378.125","59815.21"
"11","A11","14","10006.925",,"127209.33","59853.785"
"11","A11","15","9916.169",,"127074.87","59754.54"
"11","A11","16","10011.696",,"126865.95","59783.44"
"11","A11","17","10457.389",,"126798.98","60208.11"
"11","A11","18","10354.039",,"127027.06","60400.145"
"11","A11","19","10237.818",,"127194.08","60535.67"
"11","A11","20","10170.294",,"127205.414","60610.234"
"11","A11","21","10101.045",,"127087.266","60665.31"
"11","A11","22","10112.57",,"126959.586","60628.633"
"11","A11","23","10420.731",,"126857.79","60650.75"
"11","A11","24","10756.136",,"126720.73","60864.418"
"11","A11","25","10742.163",,"126513.43","60860.918"
"11","A11","26","10531.519",,"126476.17","61029.926"
"11","A11","27","10403.565",,"126725.055","61232.996"
"11","A11","28","10333.467",,"126765.164","61350.867"
"11","A11","29","10421.604",,"126730.58","61347.83"
"11","A11","30","10754.766",,"126559.91","61404.82"
"11","A11","31","10781.721",,"126491.5","61648.715"
"11","A11","32","10698.418",,"126618.04","61724.29"
"11","A11","33","10654.018",,"126583.51","61882.656"
"11","A11","34","10793.614",,"126232.66","62047.727"
"11","A11","35","10827.69",,"125923.164","62020.902"
"11","A11","36","10976.149",,"125907.27","62110.46"
"11","A11","37","10930.545",,"126079.85","62263.242"
"11","A11","38","10824.752",,"126129.086","62305.54"
"11","A11","39","10721.799",,"126301.89","62723.945"
"11","A11","40","10460.795",,"126361.21","62813.74"
"11","A11","41","10463.344",,"126330.94","62718.95"
"11","A11","42","10983.894",,"126387.125","62786.04"
"11","A11","43","11215.17",,"126384.12","62836.844"
"11","A11","44","10926.12",,"126353.8","63103.59"
"11","A11","45","10765.73",,"126316.734","63328.297"
"12","A12","1","11790.775",,"138443.97","62400.598"
