# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-12_BARCA_plate 4_A7-G12(1).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-12 03:47:11 PM CEST
# Run End Date/Time: 2021-08-12 04:56:45 PM CEST
# Run Duration: 69 minutes 34 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-13 11:33:57 AM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:31:06 PM CEST
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"1","A1","1","ZSCAN12","0.4960143566131592","0.006550146384695491","16000491011105","false"
"1","A1","2","ZSCAN12","0.49598801136016846","0.006021917800870095","16000491011105","false"
"1","A1","3","ZSCAN12","0.49557632207870483","0.005108345188571743","16000491011105","false"
"1","A1","4","ZSCAN12","0.4922933876514435","0.0013235274304757162","16000491011105","false"
"1","A1","5","ZSCAN12","0.4936038851737976","0.002132141621995113","16000491011105","false"
"1","A1","6","ZSCAN12","0.4942067861557007","0.0022331592730635156","16000491011105","false"
"1","A1","7","ZSCAN12","0.49226242303848267","-2.1308717498923148E-4","16000491011105","false"
"1","A1","8","ZSCAN12","0.49190637469291687","-0.0010710188513897011","16000491011105","false"
"1","A1","9","ZSCAN12","0.49251145124435425","-9.678256307870524E-4","16000491011105","false"
"1","A1","10","ZSCAN12","0.4939834773540497","2.3171480737084037E-6","16000491011105","false"
"1","A1","11","ZSCAN12","0.49424976110458374","-2.3328243222696323E-4","16000491011105","false"
"1","A1","12","ZSCAN12","0.4956997334957123","7.148066280669031E-4","16000491011105","false"
"1","A1","13","ZSCAN12","0.49545520544052124","-3.160475795886621E-5","16000491011105","false"
"1","A1","14","ZSCAN12","0.49306297302246094","-0.0029257205068538425","16000491011105","false"
"1","A1","15","ZSCAN12","0.4933621883392334","-0.0031283885209161108","16000491011105","false"
"1","A1","16","ZSCAN12","0.49862363934516907","0.0016311791541848842","16000491011105","false"
"1","A1","17","ZSCAN12","0.4994181990623474","0.0019238555405284997","16000491011105","false"
"1","A1","18","ZSCAN12","0.4970637559890747","-9.324708635788791E-4","16000491011105","false"
"1","A1","19","ZSCAN12","0.49644675850868225","-0.002051351674806064","16000491011105","false"
"1","A1","20","ZSCAN12","0.4993998408317566","3.9984731743354716E-4","16000491011105","false"
"1","A1","21","ZSCAN12","0.4970756471157074","-0.0024262297294503207","16000491011105","false"
"1","A1","22","ZSCAN12","0.4962881803512573","-0.0037155798247350677","16000491011105","false"
"1","A1","23","ZSCAN12","0.49952587485313416","-9.797686536930216E-4","16000491011105","false"
"1","A1","24","ZSCAN12","0.5000478625297546","-9.596643079072119E-4","16000491011105","false"
"1","A1","25","ZSCAN12","0.4995611608028412","-0.0019482493656553378","16000491011105","false"
"1","A1","26","ZSCAN12","0.4995918273925781","-0.002419466106753073","16000491011105","false"
"1","A1","27","ZSCAN12","0.50221186876297","-3.013080671960121E-4","16000491011105","false"
"1","A1","28","ZSCAN12","0.50406414270401","0.0010490825430093532","16000491011105","false"
"1","A1","29","ZSCAN12","0.5026629567146301","-8.539867772052033E-4","16000491011105","false"
"1","A1","30","ZSCAN12","0.502798855304718","-0.0012199715179519865","16000491011105","false"
"1","A1","31","ZSCAN12","0.5045633912086487","4.268105514389285E-5","16000491011105","false"
"1","A1","32","ZSCAN12","0.5075433850288391","0.002520791544499649","16000491011105","false"
"1","A1","33","ZSCAN12","0.5066151022911072","0.0010906254759330415","16000491011105","false"
"1","A1","34","ZSCAN12","0.5051448345184326","-8.815256275761928E-4","16000491011105","false"
"1","A1","35","ZSCAN12","0.5048232674598694","-0.00170497601697421","16000491011105","false"
"1","A1","36","ZSCAN12","0.5071916580200195","1.6153121234126276E-4","16000491011105","false"
"1","A1","37","ZSCAN12","0.5084463357925415","9.143256540285617E-4","16000491011105","false"
"1","A1","38","ZSCAN12","0.5104336142539978","0.002399720784650076","16000491011105","false"
"1","A1","39","ZSCAN12","0.5098865032196045","0.0013507264194220915","16000491011105","false"
"1","A1","40","ZSCAN12","0.5103636384010315","0.0013259782700144197","16000491011105","false"
"1","A1","41","ZSCAN12","0.5108248591423035","0.0012853156804517186","16000491011105","false"
"1","A1","42","ZSCAN12","0.5110224485397339","9.810217470473538E-4","16000491011105","false"
"1","A1","43","ZSCAN12","0.5104965567588806","-4.675336464059145E-5","16000491011105","false"
"1","A1","44","ZSCAN12","0.5114664435386658","4.2125008430989107E-4","16000491011105","false"
"1","A1","45","ZSCAN12","0.5107901692390442","-7.569075461463647E-4","16000491011105","false"
"1","A1","1","GYPC1","0.8681121468544006","0.0023891872281409706","16000491011105","false"
"1","A1","2","GYPC1","0.8678608536720276","0.0015680874404729924","16000491011105","false"
"1","A1","3","GYPC1","0.869257926940918","0.002395354104068442","16000491011105","false"
"1","A1","4","GYPC1","0.8694484829902649","0.0020161035481204344","16000491011105","false"
"1","A1","5","GYPC1","0.86993408203125","0.0019318959838106105","16000491011105","false"
