# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-11_BARCA_plate 3_A1-G6(2).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-11 02:27:49 PM CEST
# Run End Date/Time: 2021-08-11 03:37:23 PM CEST
# Run Duration: 69 minutes 33 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 03:15:33 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:33:56 PM CEST
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"20","A20","16000491010510","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","25.627900216415647","25.63351582756533","0.9390170552408781","0.00794167345387211","","","false","0.12","true","3","22","","","","","","","","","","","false"
"20","A20","16000491010510","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","24.480143033198225","24.516827732219944","0.9682495102288108","0.05187999888803315","","","true","0.03999999910593033","true","3","21","","","","","","","","","","","false"
"20","A20","16000491010510","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","27.66184871577319","27.75386159818725","0.9519959552081201","0.13012586622333314","","","true","0.03999999910593033","true","3","23","","","","","","","","","","","false"
"21","A21","16000491010511","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","26.804857128573484","26.422135723349147","0.8715604288434896","0.5412498018787065","","","false","0.12","true","3","23","","","","","","","","","","","false"
"21","A21","16000491010511","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","27.87352698727205","27.510197310156354","0.9425434443376163","0.5138257569896187","","","true","0.03999999910593033","true","3","24","","","","","","","","","","","false"
"21","A21","16000491010511","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","27.004517650991218","26.857138513458192","0.964610063771439","0.20842557510994061","","","true","0.03999999910593033","true","3","23","","","","","","","","","","","false"
"22","A22","16000491010512","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","25.6948030879461","25.59879546306821","0.8998299604278207","0.13577528519352222","","","false","0.12","true","3","23","","","","","","","","","","","false"
"22","A22","16000491010512","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","24.230752662817764","24.101221307771638","0.9639453117730272","0.18318499905867375","","","true","0.03999999910593033","true","3","21","","","","","","","","","","","false"
"22","A22","16000491010512","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","27.772685965563028","27.637530459020375","0.9573299111069599","0.19113875038181927","","","true","0.03999999910593033","true","3","24","","","","","","","","","","","false"
"23","A23","16000491010515","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","25.51177103492713","25.521889079743815","0.9059135176977584","0.014309076197791244","","","false","0.12","true","3","22","","","","","","","","","","","false"
"23","A23","16000491010515","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","24.787922688682315","24.840052887971435","0.9663807469303626","0.07372323484353187","","","true","0.03999999910593033","true","3","21","","","","","","","","","","","false"
"23","A23","16000491010515","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","27.041144330825595","26.991114585951184","0.9483185146125804","0.07075274372320874","","","true","0.03999999910593033","true","3","24","","","","","","","","","","","false"
"24","A24","16000491010517","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","31.12915473666531","31.42726549872415","0.8481265509393545","0.4215922827930104","","","false","0.12","true","3","28","","","","","","","","","","","false"
"24","A24","16000491010517","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","28.569014308346773","28.547099307657774","0.975787221453185","0.030992491192883304","","","true","0.03999999910593033","true","3","25","","","","","","","","","","","false"
