# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-11_BARCA_plate 3_A1-G6(2).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-11 02:27:49 PM CEST
# Run End Date/Time: 2021-08-11 03:37:23 PM CEST
# Run Duration: 69 minutes 33 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-19 03:15:33 PM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:33:56 PM CEST
"Sample","Target","Number of Replicates","Quantity","Number of Cqs","Cq Mean","Cq SD","Cq SE","Biogroup"
"16000491010638","ImC","2","-","0","26.602215975317147","0.051326276603943025","0.036293158239704554",
"16000491010638","RALYL","2","-","0","36.48658770625862","0.7727196465495855","0.5463953020312841",
"16000491010638","ZSCAN12","2","-","0","","","",
"16000491010645","COL2A1","2","-","0","25.344477859538202","0.09648295279754437","0.0682237501920452",
"16000491010645","DPP6","2","-","0","31.60989374780987","0.3656432450605726","0.25854881807738544",
"16000491010645","EpC","2","-","0","26.61144851905324","0.007221306323889744","0.005106234670647737",
"16000491010645","GSX1","2","-","0","32.77245738028789","0.1841161594875813","0.13018978489969263",
"16000491010645","GYPC1","2","-","0","30.730443612678613","0.29883209113336656","0.21130619807655984",
"16000491010645","GYPC2","2","-","0","31.383137533970654","0.6995930016131896","0.4946869555113376",
"16000491010645","ImC","2","-","0","26.129908272094745","0.021410463217417047","0.015139483729380739",
"16000491010645","RALYL","2","-","0","31.812031281767858","0.20364525803914857","0.14399894291596624",
"16000491010645","ZSCAN12","2","-","0","31.35569431784869","0.2063201393103029","0.14589036960166835",
"16000491010647","COL2A1","2","-","0","26.910865240445396","0.2877932741106007","0.2035005757034846",
"16000491010647","DPP6","2","-","0","","","",
"16000491010647","EpC","2","-","0","26.52458947220265","0.15507549895178205","0.10965493690469243",
"16000491010647","GSX1","2","-","0","37.708617224119955","","",
"16000491010647","GYPC1","2","-","0","","","",
"16000491010647","GYPC2","2","-","0","","","",
"16000491010647","ImC","2","-","0","28.25743905687096","0.005355785566119842","0.0037871122923843724",
"16000491010647","RALYL","2","-","0","","","",
"16000491010647","ZSCAN12","2","-","0","","","",
"16000491010651","COL2A1","2","-","0","","","",
"16000491010651","DPP6","2","-","0","","","",
"16000491010651","EpC","2","-","0","31.745321915426665","0.3695129030044487","0.26128507945037266",
"16000491010651","GSX1","2","-","0","","","",
"16000491010651","GYPC1","2","-","0","","","",
"16000491010651","GYPC2","2","-","0","","","",
"16000491010651","ImC","2","-","0","35.45100498860732","0.19959207191494194","0.1411329075221285",
"16000491010651","RALYL","2","-","0","39.14055081319882","","",
"16000491010651","ZSCAN12","2","-","0","","","",
"16000491010671","COL2A1","2","-","0","32.523337338855995","0.3214775640471284","0.22731896553705713",
"16000491010671","DPP6","2","-","0","","","",
"16000491010671","EpC","2","-","0","30.542620022169434","0.005848244300483628","0.004135333202907551",
"16000491010671","GSX1","2","-","0","","","",
"16000491010671","GYPC1","2","-","0","","","",
"16000491010671","GYPC2","2","-","0","","","",
"16000491010671","ImC","2","-","0","36.51320876141786","0.0570772964353757","0.04035974336124891",
"16000491010671","RALYL","2","-","0","","","",
"16000491010671","ZSCAN12","2","-","0","","","",
"16000491010702","COL2A1","2","-","0","35.05213596729089","0.2866204169410615","0.20267124044554016",
