# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-11_BARCA_plate 3_A7-G12(3).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-11 04:22:43 PM CEST
# Run End Date/Time: 2021-08-11 05:32:18 PM CEST
# Run Duration: 69 minutes 34 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-13 10:05:09 AM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:34:47 PM CEST
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Quantity Mean","Quantity SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Y-Intercept","R2","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"21","A21","16000491010560","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","35.50454146780164","36.23208381584837","0.8382836823796507","1.028900255808463","","","true","0.03999999910593033","true","3","32","","","","","","","","","","","false"
"22","A22","16000491010594","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","No Amp","Undetermined","","0.0","","","","false","0.12","true","3","44","","","","","","","","","","","false"
"22","A22","16000491010594","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"22","A22","16000491010594","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"23","A23","16000491010595","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","25.598697131342384","26.307030170677752","0.9142396581661828","1.0017341909050785","","","false","0.12","true","3","17","","","","","","","","","","","false"
"23","A23","16000491010595","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Inconclusive","34.779137488935234","33.60089673949845","0.4934522434509896","1.6662840475942222","","","true","0.03999999910593033","true","3","28","","","","","","","","","","","false"
"23","A23","16000491010595","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","27.695302393341265","27.71955664196312","0.9616318022527606","0.03430068734489817","","","true","0.03999999910593033","true","3","24","","","","","","","","","","","false"
"24","A24","16000491010613","","COL2A1","FAM","UNKNOWN","FAM","NFQ-MGB","Amp","24.89786485182023","25.19850593921517","0.8982910438075455","0.42517070320063793","","","false","0.12","true","3","20","","","","","","","","","","","false"
"24","A24","16000491010613","","EpC","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","26.382681336692215","26.321380124195535","0.9405615838800486","0.08669300610247072","","","true","0.03999999910593033","true","3","23","","","","","","","","","","","false"
"24","A24","16000491010613","","ImC","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","26.44587614333623","26.545370113200033","0.9366895658831325","0.14070572155587813","","","true","0.03999999910593033","true","3","23","","","","","","","","","","","false"
"25","B1","16000491010519","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","32.55721157111236","32.48377680339192","0.9685831241673061","0.10385244445937448","","","true","0.03999999910593033","true","3","29","","","","","","","","","","","false"
"25","B1","16000491010519","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","32.24510850636938","32.25137741909835","0.9137171053133265","0.008865581421779728","","","true","0.03999999910593033","true","3","29","","","","","","","","","","","false"
"26","B2","16000491010521","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"26","B2","16000491010521","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","35.9305682736032","39.578246473957506","0.8620775252062511","5.1585959821136935","","","true","0.03999999910593033","true","3","33","","","","","","","","","","","false"
"27","B3","16000491010560","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"27","B3","16000491010560","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"28","B4","16000491010594","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"28","B4","16000491010594","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"29","B5","16000491010595","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","43.63447658799363","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"29","B5","16000491010595","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","36.018363568017165","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"30","B6","16000491010613","","ZSCAN12","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"30","B6","16000491010613","","GYPC1","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"31","B7","16000491010519","","Dpp6","VIC","UNKNOWN","VIC","NFQ-MGB","Amp","33.19459917632912","33.256351530874674","0.9563171369470633","0.08733101730644323","","","true","0.03999999910593033","true","3","30","","","","","","","","","","","false"
"31","B7","16000491010519","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","Amp","31.958916345055265","32.25207564306024","0.9098380735871836","0.4145898551747028","","","true","0.03999999910593033","true","3","29","","","","","","","","","","","false"
"32","B8","16000491010521","","Dpp6","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","37.847065171831346","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"32","B8","16000491010521","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"33","B9","16000491010560","","Dpp6","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"33","B9","16000491010560","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"34","B10","16000491010594","","Dpp6","VIC","UNKNOWN","VIC","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
"34","B10","16000491010594","","GYPC2","CY5","UNKNOWN","CY5","NFQ-MGB","No Amp","Undetermined","","0.0","","","","true","0.03999999910593033","true","3","44","","","","","","","","","","","false"
