# File Name: /Users/chiara/Dropbox/Epigenetik-Labor/Experiments_Lena/MethyLight/Validation_Barcelona_samples/BARCA_pipeline/2021-08-11_BARCA_plate 3_A7-G12(3).eds
# Comment: 
# Operator: Admin
# Barcode: 
# Instrument Type: QuantStudio™ 7 Pro System
# Block Type: 384-Well Block
# Instrument Name: QS7Pro-2778720120007
# Instrument Serial Number: 2778720120007
# Heated Cover Serial Number: 2779320110679
# Block Serial Number: 2778320110688
# Run Start Date/Time: 2021-08-11 04:22:43 PM CEST
# Run End Date/Time: 2021-08-11 05:32:18 PM CEST
# Run Duration: 69 minutes 34 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-08-13 10:05:09 AM CEST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2021-08-23 12:34:47 PM CEST
"Well","Well Position","Cycle Number","VIC","FAM","ROX","CY5"
"4","A4","7","57662.484",,"114364.414","104655.72"
"4","A4","8","56966.984",,"112994.42","103238.305"
"4","A4","9","55834.617",,"111793.27","101727.734"
"4","A4","10","55350.66",,"111581.25","101437.81"
"4","A4","11","55360.99",,"111817.43","101559.7"
"4","A4","12","55644.336",,"111786.01","101407.5"
"4","A4","13","55686.605",,"111516.1","101452.22"
"4","A4","14","55742.293",,"111458.46","101823.16"
"4","A4","15","55732.023",,"111600.12","101863.32"
"4","A4","16","55800.01",,"111669.586","101863.16"
"4","A4","17","55765.31",,"111846.234","101912.27"
"4","A4","18","55834.133",,"111839.97","102097.03"
"4","A4","19","56134.266",,"111842.53","102096.7"
"4","A4","20","56020.984",,"111779.195","102143.69"
"4","A4","21","55923.38",,"111733.37","102055.7"
"4","A4","22","55945.516",,"111768.68","101876.69"
"4","A4","23","55987.082",,"111750.164","101847.805"
"4","A4","24","56336.406",,"111747.75","102093.5"
"4","A4","25","56362.96",,"111802.39","102250.91"
"4","A4","26","56313.65",,"111703.18","102528.98"
"4","A4","27","56467.594",,"111656.26","102592.375"
"4","A4","28","56459.23",,"111774.8","102512.76"
"4","A4","29","56392.81",,"111871.02","102489.59"
"4","A4","30","56535.496",,"111976.48","102443.35"
"4","A4","31","56688.18",,"111944.42","102568.195"
"4","A4","32","56417.793",,"111946.11","102643.38"
"4","A4","33","56346.258",,"111907.63","102757.48"
"4","A4","34","56619.094",,"111781.875","102896.59"
"4","A4","35","56477.492",,"111684.43","102923.195"
"4","A4","36","56421.645",,"111579.34","103243.016"
"4","A4","37","56797.26",,"111396.805","103242.77"
"4","A4","38","57125.273",,"111323.71","103299.08"
"4","A4","39","57032.594",,"111275.74","103273.49"
"4","A4","40","56903.387",,"111344.125","103232.61"
"4","A4","41","57056.242",,"111696.914","103485.12"
"4","A4","42","57583.355",,"111860.87","103465.375"
"4","A4","43","57558.758",,"111851.02","103575.03"
"4","A4","44","57464.973",,"111950.65","103726.79"
"4","A4","45","57686.11",,"111979.48","103635.77"
"5","A5","1","60478.367",,"121691.86","109096.22"
"5","A5","2","60121.29",,"121137.44","108209.86"
"5","A5","3","59166.79",,"119754.06","107036.78"
"5","A5","4","58709.453",,"118754.51","106072.82"
"5","A5","5","58501.12",,"117936.2","104987.9"
"5","A5","6","58294.195",,"117121.766","104309.28"
"5","A5","7","57695.266",,"116190.53","103559.94"
"5","A5","8","56910.586",,"115131.36","102689.88"
"5","A5","9","56212.96",,"114128.48","101412.59"
"5","A5","10","56066.63",,"113875.14","101141.02"
"5","A5","11","56118.93",,"113919.71","101265.625"
"5","A5","12","56115.633",,"114065.27","100861.93"
"5","A5","13","56121.305",,"113810.67","100826.1"
"5","A5","14","55999.0",,"113711.42","101118.8"
"5","A5","15","56019.66",,"113801.76","101038.14"
"5","A5","16","56250.66",,"113988.34","101031.766"
"5","A5","17","56348.41",,"113977.22","101315.125"
"5","A5","18","56461.84",,"113936.65","101444.93"
"5","A5","19","56514.027",,"113981.82","101509.95"
"5","A5","20","56455.18",,"113934.38","101373.48"
"5","A5","21","56427.38",,"113908.71","101362.516"
"5","A5","22","56561.203",,"113973.64","101740.12"
"5","A5","23","56590.395",,"113978.06","101990.04"
"5","A5","24","56791.953",,"114061.46","101950.26"
"5","A5","25","56893.79",,"113840.41","101929.55"
"5","A5","26","56989.062",,"113766.73","101914.93"
"5","A5","27","56886.883",,"113920.84","102201.03"
"5","A5","28","56602.676",,"114114.37","102352.81"
"5","A5","29","56530.555",,"114109.266","102138.39"
"5","A5","30","56785.617",,"114051.09","102051.78"
"5","A5","31","57100.785",,"114056.42","102369.47"
"5","A5","32","57183.18",,"113909.22","102765.664"
"5","A5","33","57238.504",,"113695.336","102938.5"
"5","A5","34","57206.42",,"113651.81","103687.58"
"5","A5","35","57428.055",,"113764.13","104736.21"
"5","A5","36","57796.727",,"113758.055","106614.91"
"5","A5","37","57962.83",,"113708.06","109363.38"
"5","A5","38","58309.934",,"113652.27","113542.945"
"5","A5","39","58620.48",,"113516.055","117969.91"
"5","A5","40","59307.098",,"113526.47","122741.734"
"5","A5","41","60052.758",,"113703.41","127630.45"
"5","A5","42","60718.04",,"113737.766","132347.17"
"5","A5","43","61864.31",,"113803.54","137193.33"
"5","A5","44","62669.605",,"113802.72","141595.06"
"5","A5","45","62989.223",,"113808.51","145206.61"
"6","A6","1","62043.766",,"124215.83","114701.09"
"6","A6","2","61745.55",,"123311.625","113644.72"
"6","A6","3","60852.39",,"121511.164","111353.234"
"6","A6","4","60022.703",,"120204.07","109950.55"
"6","A6","5","59545.258",,"119200.26","109027.29"
"6","A6","6","58820.023",,"118364.11","108328.945"
"6","A6","7","58411.16",,"117287.055","107586.914"
"6","A6","8","57949.26",,"116289.13","106451.1"
"6","A6","9","57297.945",,"115074.32","105363.266"
"6","A6","10","56841.676",,"114793.56","105055.48"
"6","A6","11","56678.344",,"114943.45","104906.14"
"6","A6","12","56501.188",,"114803.95","104701.414"
"6","A6","13","56509.812",,"114710.09","104589.67"
"6","A6","14","56726.215",,"114706.125","104513.59"
"6","A6","15","56853.535",,"114501.875","104397.63"
"6","A6","16","57058.125",,"114459.66","104462.29"
"6","A6","17","56961.6",,"114629.26","104859.93"
"6","A6","18","56596.03",,"114467.6","105015.43"
"6","A6","19","56556.336",,"114384.1","104975.39"
"6","A6","20","56789.574",,"114457.414","104989.53"
"6","A6","21","56803.406",,"114562.97","105082.305"
"6","A6","22","56869.7",,"114485.01","105298.02"
"6","A6","23","57152.01",,"114417.664","105277.14"
"6","A6","24","57172.027",,"114414.734","105249.09"
"6","A6","25","57285.598",,"114401.805","105187.664"
"6","A6","26","57533.85",,"114427.72","105239.305"
"6","A6","27","57383.004",,"114144.336","105330.23"
"6","A6","28","57002.95",,"114152.125","105334.68"
"6","A6","29","56944.742",,"114436.97","105578.57"
"6","A6","30","57337.223",,"114243.83","105755.055"
"6","A6","31","57761.08",,"114239.68","105808.85"
"6","A6","32","57750.684",,"114560.77","105504.41"
"6","A6","33","57723.47",,"114519.39","105475.37"
"6","A6","34","57840.37",,"114456.2","105956.76"
"6","A6","35","57985.227",,"114498.17","105980.45"
"6","A6","36","57904.527",,"114487.82","105988.164"
"6","A6","37","57828.586",,"114563.87","106117.48"
"6","A6","38","57983.12",,"114508.77","106117.86"
"6","A6","39","58008.195",,"114389.04","106203.16"
"6","A6","40","58022.906",,"114344.664","106386.72"
"6","A6","41","58466.11",,"114414.11","106689.63"
"6","A6","42","58524.074",,"114449.805","106726.03"
"6","A6","43","58177.51",,"114596.71","106729.96"
"6","A6","44","58082.08",,"114615.45","106703.72"
"6","A6","45","58426.957",,"114753.734","107038.06"
"7","A7","1","9856.979",,"128430.33","56852.26"
"7","A7","2","9812.019",,"127832.91","56610.793"
"7","A7","3","9680.0205",,"126622.26","56230.305"
"7","A7","4","9610.019",,"125296.67","55634.547"
"7","A7","5","9628.108",,"124165.195","55209.76"
"7","A7","6","9513.769",,"123015.086","54660.13"
"7","A7","7","9215.51",,"121677.28","54033.766"
"7","A7","8","9179.054",,"121237.695","53698.37"
"7","A7","9","9319.981",,"120971.734","53566.258"
"7","A7","10","9351.124",,"120823.27","53566.02"
"7","A7","11","9429.841",,"120671.92","53738.223"
"7","A7","12","9487.631",,"120264.375","53808.08"
"7","A7","13","9412.885",,"120158.69","53833.125"
"7","A7","14","9231.781",,"120312.01","53935.992"
"7","A7","15","9231.429",,"120379.31","53834.992"
"7","A7","16","9441.209",,"120316.16","53521.76"
"7","A7","17","9469.901",,"120237.11","53521.582"
"7","A7","18","9576.823",,"120176.12","53816.562"
"7","A7","19","9731.887",,"120165.234","53938.047"
"7","A7","20","9648.353",,"120096.445","54324.703"
"7","A7","21","9653.516",,"119979.54","54492.75"
"7","A7","22","9923.668",,"119946.02","54614.316"
"7","A7","23","9723.625",,"120028.484","54290.92"
"7","A7","24","9663.295",,"120062.805","54202.496"
"7","A7","25","9930.359",,"120063.164","54438.223"
"7","A7","26","10063.017",,"120105.29","54379.0"
"7","A7","27","9958.791",,"120122.445","54372.88"
"7","A7","28","9887.027",,"119981.33","54801.984"
"7","A7","29","10133.363",,"119896.29","55220.133"
"7","A7","30","10864.008",,"119809.27","55802.453"
"7","A7","31","11461.971",,"119819.9","56688.82"
"7","A7","32","12435.265",,"119986.87","58397.617"
"7","A7","33","14067.65",,"120124.65","60780.383"
"7","A7","34","16535.424",,"120006.48","63280.03"
"7","A7","35","19719.514",,"119985.586","65229.43"
"7","A7","36","22535.6",,"120199.87","66908.39"
"7","A7","37","25570.25",,"120407.81","67940.94"
"7","A7","38","28273.176",,"120672.19","68692.15"
"7","A7","39","31215.262",,"121082.9","69615.29"
"7","A7","40","34174.883",,"121120.39","70893.99"
"7","A7","41","36841.5",,"121061.12","71843.75"
"7","A7","42","39503.875",,"121227.49","72476.38"
"7","A7","43","41800.164",,"121461.984","73100.14"
"7","A7","44","44074.062",,"121732.36","73720.18"
"7","A7","45","45720.8",,"121799.67","74876.26"
"8","A8","1","10803.806",,"141638.45","62009.426"
"8","A8","2","10609.084",,"140882.84","61647.953"
"8","A8","3","10377.793",,"139278.14","60808.305"
"8","A8","4","10038.75",,"137683.3","60139.965"
"8","A8","5","10034.952",,"136738.23","59457.082"
"8","A8","6","10298.163",,"135035.73","59023.46"
"8","A8","7","10144.349",,"133696.84","58590.152"
"8","A8","8","10047.613",,"133323.12","58319.797"
"8","A8","9","10079.097",,"133234.95","57930.76"
"8","A8","10","10334.291",,"133062.25","57880.38"
"8","A8","11","10441.403",,"132868.5","58043.18"
"8","A8","12","10412.096",,"132647.12","58075.586"
"8","A8","13","10394.784",,"132478.55","58206.633"
"8","A8","14","10436.21",,"132323.67","58295.227"
"8","A8","15","10407.809",,"132118.47","58098.355"
"8","A8","16","10386.525",,"132048.64","58067.844"
"8","A8","17","10165.67",,"132199.98","58303.625"
"8","A8","18","10158.228",,"132003.77","58393.703"
"8","A8","19","10390.752",,"131845.55","58382.277"
"8","A8","20","10163.132",,"131776.72","58536.02"
"8","A8","21","10170.199",,"131812.81","58697.625"
"8","A8","22","10582.6875",,"131594.83","58859.418"
"8","A8","23","10626.835",,"131520.3","58799.59"
"8","A8","24","10636.92",,"131599.36","58707.008"
"8","A8","25","10658.607",,"131284.75","58655.13"
"8","A8","26","10586.12",,"131173.11","58589.883"
"8","A8","27","10569.221",,"131214.36","58664.246"
"8","A8","28","10759.965",,"131170.12","58885.6"
"8","A8","29","10778.869",,"131071.95","59004.12"
"8","A8","30","10916.503",,"130969.52","59065.22"
"8","A8","31","10976.807",,"130935.914","59297.22"
"8","A8","32","11070.897",,"130924.39","59297.113"
"8","A8","33","11344.108",,"130933.75","59246.33"
"8","A8","34","11967.992",,"130984.86","59111.01"
"8","A8","35","12925.759",,"130980.2","59049.57"
"8","A8","36","13815.337",,"130982.914","59230.28"
"8","A8","37","15031.809",,"130989.3","59217.598"
"8","A8","38","16743.217",,"130991.04","59307.477"
"8","A8","39","18695.81",,"131049.19","59418.996"
"8","A8","40","21008.648",,"131070.81","59776.863"
"8","A8","41","23265.066",,"131195.73","59815.082"
"8","A8","42","25324.58",,"131287.78","59724.277"
"8","A8","43","27195.49",,"131518.5","59625.754"
"8","A8","44","29411.623",,"131467.0","59617.715"
"8","A8","45","31072.996",,"131383.67","60063.05"
"9","A9","1","11248.794",,"153486.03","68303.29"
"9","A9","2","11179.774",,"151876.23","67555.8"
"9","A9","3","10949.673",,"149658.89","66398.81"
"9","A9","4","10827.503",,"147262.03","65130.875"
"9","A9","5","10737.785",,"145738.03","64390.99"
"9","A9","6","10302.19",,"144390.77","63955.684"
"9","A9","7","10134.152",,"142954.73","63500.707"
"9","A9","8","10072.833",,"141688.56","62636.844"
"9","A9","9","9996.995",,"140880.1","62419.875"
"9","A9","10","9884.289",,"140595.95","62446.383"
"9","A9","11","9874.097",,"140513.66","62185.82"
"9","A9","12","9998.202",,"140316.58","62141.01"
"9","A9","13","9946.605",,"140026.38","62264.31"
"9","A9","14","9872.864",,"139856.38","62332.754"
"9","A9","15","9923.678",,"139878.8","62390.523"
"9","A9","16","10168.535",,"139914.34","62445.996"
"9","A9","17","9859.1",,"139769.22","62375.41"
"9","A9","18","9917.442",,"139564.89","62202.004"
"9","A9","19","10488.595",,"139419.86","62151.336"
"9","A9","20","10350.789",,"139374.94","62241.625"
"9","A9","21","10286.923",,"139265.17","62548.89"
"9","A9","22","10513.759",,"139143.62","62568.953"
"9","A9","23","10498.1",,"138826.12","62534.81"
"9","A9","24","10372.663",,"138662.06","62557.996"
"9","A9","25","10361.11",,"138588.7","62828.586"
"9","A9","26","10616.445",,"138587.89","62793.79"
"9","A9","27","10568.54",,"138827.95","62786.3"
"9","A9","28","10505.349",,"138569.69","63074.938"
"9","A9","29","10603.262",,"138437.62","63074.49"
"9","A9","30","10546.218",,"138484.08","63040.57"
"9","A9","31","10539.074",,"138374.61","62987.152"
"9","A9","32","10772.863",,"138114.31","63078.965"
"9","A9","33","10645.626",,"138030.2","63202.965"
"9","A9","34","10618.663",,"138090.89","63306.34"
"9","A9","35","10947.43",,"138110.31","63317.715"
"9","A9","36","11018.715",,"138269.02","63310.64"
"9","A9","37","11204.14",,"138179.3","63246.72"
"9","A9","38","10929.048",,"138084.7","63363.207"
"9","A9","39","10832.404",,"138023.14","63590.29"
"9","A9","40","11081.884",,"137975.66","63555.15"
"9","A9","41","11180.114",,"138002.89","63538.92"
"9","A9","42","11338.176",,"138064.25","63447.062"
"9","A9","43","11225.715",,"138049.84","63508.504"
"9","A9","44","11108.635",,"137752.05","63971.113"
"9","A9","45","11141.899",,"137672.66","64370.98"
"10","A10","1","12776.692",,"147843.9","63710.37"
"10","A10","2","12694.162",,"146292.6","62971.035"
"10","A10","3","12406.262",,"144149.62","61806.17"
"10","A10","4","12200.622",,"142258.56","60865.74"
"10","A10","5","11970.8955",,"140540.25","60402.383"
"10","A10","6","11819.295",,"139399.81","59847.45"
"10","A10","7","11660.044",,"137125.02","58611.902"
"10","A10","8","11347.153",,"131507.2","56264.64"
"10","A10","9","11093.963",,"129494.445","55224.96"
"10","A10","10","10965.627",,"129113.55","55105.242"
"10","A10","11","10788.567",,"129107.54","55252.324"
"10","A10","12","10780.577",,"129355.68","55691.14"
"10","A10","13","10934.302",,"129628.25","55991.633"
"10","A10","14","11000.646",,"129812.62","55942.754"
"10","A10","15","10994.541",,"129787.57","55896.09"
"10","A10","16","11103.134",,"129802.53","56052.055"
"10","A10","17","11230.971",,"129803.734","56053.117"
"10","A10","18","11300.512",,"129801.73","56149.156"
"10","A10","19","11392.165",,"130001.42","56115.164"
"10","A10","20","11552.058",,"129873.43","56160.69"
"10","A10","21","11575.483",,"129772.02","56205.332"
"10","A10","22","11775.709",,"129786.37","56303.992"
"10","A10","23","11832.844",,"129727.19","56373.96"
"10","A10","24","11893.274",,"129706.56","56690.465"
"10","A10","25","11720.662",,"129715.586","56702.785"
"10","A10","26","11588.863",,"129720.86","56689.035"
"10","A10","27","11507.837",,"129977.664","56678.36"
"10","A10","28","11389.939",,"130080.63","56967.957"
"10","A10","29","11411.857",,"129959.75","56937.434"
"10","A10","30","11834.986",,"129843.48","56848.633"
"10","A10","31","12014.338",,"129760.445","56798.04"
"10","A10","32","12214.587",,"129713.61","57012.64"
"10","A10","33","12098.276",,"129829.93","56949.21"
"10","A10","34","11768.157",,"129893.484","56967.99"
"10","A10","35","11665.377",,"129905.75","57580.85"
"10","A10","36","11812.082",,"129849.99","57767.656"
"10","A10","37","11789.355",,"129899.57","57683.832"
"10","A10","38","11812.417",,"129966.98","57825.086"
"10","A10","39","11864.761",,"129934.59","57967.434"
"10","A10","40","12273.336",,"130003.13","57925.86"
"10","A10","41","12141.804",,"129998.39","58172.68"
"10","A10","42","12030.868",,"130151.3","58365.453"
"10","A10","43","12177.938",,"130165.71","58481.664"
"10","A10","44","12300.367",,"130358.69","58422.336"
"10","A10","45","12463.518",,"130417.36","58272.457"
"11","A11","1","11261.187",,"140546.53","63494.234"
"11","A11","2","10877.145",,"138488.39","62376.336"
"11","A11","3","10499.666",,"134939.72","60823.156"
"11","A11","4","10419.261",,"132835.95","59893.574"
"11","A11","5","10490.835",,"131325.44","59182.707"
"11","A11","6","10219.058",,"130143.3","58295.934"
"11","A11","7","10103.195",,"129100.7","57688.16"
"11","A11","8","10158.856",,"127929.67","57298.484"
"11","A11","9","10135.419",,"126668.87","56943.684"
"11","A11","10","10040.486",,"125489.9","56610.855"
"11","A11","11","10047.357",,"124897.44","56120.742"
"11","A11","12","10338.723",,"124635.625","55921.023"
"11","A11","13","10290.075",,"124655.79","56080.074"
"11","A11","14","9991.437",,"124010.61","55894.58"
"11","A11","15","9708.003",,"120675.55","54045.64"
"11","A11","16","9671.846",,"119865.87","53593.594"
"11","A11","17","9822.917",,"120042.875","53672.234"
"11","A11","18","9795.303",,"120045.97","53631.49"
"11","A11","19","9768.801",,"119956.8","53640.96"
"11","A11","20","9851.851",,"119787.43","53785.55"
"11","A11","21","9787.575",,"119788.3","53814.45"
"11","A11","22","9593.206",,"119950.98","53968.61"
"11","A11","23","9596.65",,"119961.19","54177.457"
"11","A11","24","9841.996",,"119965.336","54206.438"
"11","A11","25","10060.551",,"119965.83","54353.52"
"11","A11","26","10122.005",,"120076.23","54317.76"
"11","A11","27","10028.441",,"120125.94","54359.918"
"11","A11","28","9982.793",,"120253.57","54731.66"
"11","A11","29","10075.581",,"120113.34","54838.35"
"11","A11","30","10026.292",,"120082.586","54757.49"
"11","A11","31","9990.281",,"120307.7","54793.492"
"11","A11","32","10099.066",,"120384.55","55020.582"
"11","A11","33","10112.923",,"120350.36","55094.695"
"11","A11","34","10256.704",,"120401.98","55104.844"
"11","A11","35","10258.436",,"120367.24","55352.613"
"11","A11","36","10241.508",,"120375.74","55619.55"
"11","A11","37","10481.698",,"120338.99","55506.168"
"11","A11","38","10656.956",,"120426.31","55422.18"
"11","A11","39","10627.379",,"120578.555","55707.246"
"11","A11","40","10574.525",,"120566.805","56003.176"
"11","A11","41","10716.944",,"120523.484","56166.15"
"11","A11","42","10728.76",,"120640.055","56167.652"
"11","A11","43","10612.478",,"120648.45","56207.99"
"11","A11","44","10501.21",,"120690.28","56373.52"
"11","A11","45","10457.31",,"120627.52","56665.598"
"12","A12","1","12509.011",,"145547.64","62796.902"
